Vmeas,Imeas,name,substrate,position
0.836,0.00040717,A4-5,4,5
0.823,0.00043166,A4-5,4,5
0.81,0.00045583,A4-5,4,5
0.797,0.00047982,A4-5,4,5
0.784,0.00050329,A4-5,4,5
0.771,0.00052679,A4-5,4,5
0.758,0.00055005,A4-5,4,5
0.745,0.00057095,A4-5,4,5
0.732,0.00059506,A4-5,4,5
0.719,0.00061836,A4-5,4,5
0.706,0.0006408,A4-5,4,5
0.693,0.00066325,A4-5,4,5
0.68,0.00068537,A4-5,4,5
0.667,0.00070729,A4-5,4,5
0.654,0.0007291,A4-5,4,5
0.641,0.00075117,A4-5,4,5
0.628,0.00077274,A4-5,4,5
0.615,0.00079386,A4-5,4,5
0.602,0.00081457,A4-5,4,5
0.589,0.00083523,A4-5,4,5
0.576,0.00085562,A4-5,4,5
0.563,0.00087614,A4-5,4,5
0.55,0.00089624,A4-5,4,5
0.537,0.00091599,A4-5,4,5
0.524,0.0009351,A4-5,4,5
0.511,0.00095416,A4-5,4,5
0.498,0.00097279,A4-5,4,5
0.485,0.00099148,A4-5,4,5
0.472,0.001009,A4-5,4,5
0.459,0.00102674,A4-5,4,5
0.446,0.0010447,A4-5,4,5
0.433,0.00105019,A4-5,4,5
0.42,0.00108006,A4-5,4,5
0.407,0.00108686,A4-5,4,5
0.394,0.0011003,A4-5,4,5
0.381,0.00111396,A4-5,4,5
0.368,0.00112644,A4-5,4,5
0.355,0.00113828,A4-5,4,5
0.342,0.00114941,A4-5,4,5
0.329,0.00115962,A4-5,4,5
0.316,0.00116884,A4-5,4,5
0.303,0.00117712,A4-5,4,5
0.29,0.00118476,A4-5,4,5
0.277,0.00119112,A4-5,4,5
0.264,0.00119751,A4-5,4,5
0.251,0.00120249,A4-5,4,5
0.238,0.00120734,A4-5,4,5
0.225,0.00121155,A4-5,4,5
0.212,0.00121507,A4-5,4,5
0.199,0.00121833,A4-5,4,5
0.186,0.00122154,A4-5,4,5
0.173,0.00122382,A4-5,4,5
0.16,0.00122575,A4-5,4,5
0.147,0.00122799,A4-5,4,5
0.134,0.00122967,A4-5,4,5
0.121,0.00123182,A4-5,4,5
0.108,0.00123329,A4-5,4,5
0.095,0.00123437,A4-5,4,5
0.082,0.00123572,A4-5,4,5
0.069,0.00123724,A4-5,4,5
0.056,0.00123808,A4-5,4,5
0.043,0.00123904,A4-5,4,5
0.03,0.0012404,A4-5,4,5
0.017,0.00124119,A4-5,4,5
0.004,0.00124224,A4-5,4,5
-0.009,0.00124374,A4-5,4,5
-0.022,0.00124398,A4-5,4,5
-0.035,0.00124539,A4-5,4,5
-0.048,0.00124588,A4-5,4,5
-0.061,0.00124637,A4-5,4,5
-0.074,0.00124688,A4-5,4,5
-0.087,0.00124843,A4-5,4,5
-0.1,0.00124856,A4-5,4,5
1.2,-0.00109711,A5-1,5,1
1.187,-0.00101979,A5-1,5,1
1.174,-0.00093885,A5-1,5,1
1.161,-0.00085424,A5-1,5,1
1.148,-0.00076669,A5-1,5,1
1.135,-0.00067932,A5-1,5,1
1.122,-0.00059378,A5-1,5,1
1.109,-0.00051128,A5-1,5,1
1.096,-0.00043173,A5-1,5,1
1.083,-0.00035586,A5-1,5,1
1.07,-0.0002841,A5-1,5,1
1.057,-0.00021663,A5-1,5,1
1.044,-0.00015368,A5-1,5,1
1.031,-9.151e-05,A5-1,5,1
1.018,-4.036e-05,A5-1,5,1
1.005,8.37e-06,A5-1,5,1
0.992,5.127e-05,A5-1,5,1
0.979,9.259e-05,A5-1,5,1
0.966,0.000125,A5-1,5,1
0.953,0.00016187,A5-1,5,1
0.94,0.00019464,A5-1,5,1
0.927,0.00022461,A5-1,5,1
0.914,0.0002526,A5-1,5,1
0.901,0.00027902,A5-1,5,1
0.888,0.00030402,A5-1,5,1
0.875,0.00032822,A5-1,5,1
0.862,0.00035148,A5-1,5,1
0.849,0.00037464,A5-1,5,1
0.836,0.0003973,A5-1,5,1
0.823,0.00041978,A5-1,5,1
0.81,0.00044197,A5-1,5,1
0.797,0.00046418,A5-1,5,1
0.784,0.00048627,A5-1,5,1
0.771,0.00050843,A5-1,5,1
0.758,0.00053086,A5-1,5,1
0.745,0.00055304,A5-1,5,1
0.732,0.00057519,A5-1,5,1
0.719,0.00059709,A5-1,5,1
0.706,0.00061901,A5-1,5,1
0.693,0.00064102,A5-1,5,1
0.68,0.00066312,A5-1,5,1
0.667,0.00068506,A5-1,5,1
0.654,0.00070687,A5-1,5,1
0.641,0.00072799,A5-1,5,1
0.628,0.00074989,A5-1,5,1
0.615,0.0007721,A5-1,5,1
0.602,0.00079353,A5-1,5,1
0.589,0.00081422,A5-1,5,1
0.576,0.00083478,A5-1,5,1
0.563,0.00085546,A5-1,5,1
0.55,0.00087494,A5-1,5,1
0.537,0.00089444,A5-1,5,1
0.524,0.00091368,A5-1,5,1
0.511,0.00093217,A5-1,5,1
0.498,0.00094967,A5-1,5,1
0.485,0.00096623,A5-1,5,1
0.472,0.00098206,A5-1,5,1
0.459,0.00099676,A5-1,5,1
0.446,0.00101079,A5-1,5,1
0.433,0.00102345,A5-1,5,1
0.42,0.00103566,A5-1,5,1
0.407,0.00104659,A5-1,5,1
0.394,0.00105507,A5-1,5,1
0.381,0.0010617,A5-1,5,1
0.368,0.00106989,A5-1,5,1
0.355,0.00107738,A5-1,5,1
0.342,0.00108429,A5-1,5,1
0.329,0.00109024,A5-1,5,1
0.316,0.00109545,A5-1,5,1
0.303,0.00110002,A5-1,5,1
0.29,0.0011047,A5-1,5,1
0.277,0.00110807,A5-1,5,1
0.264,0.00111126,A5-1,5,1
0.251,0.0011138,A5-1,5,1
0.238,0.00111648,A5-1,5,1
0.225,0.00111851,A5-1,5,1
0.212,0.00112058,A5-1,5,1
0.199,0.00112212,A5-1,5,1
0.186,0.00112422,A5-1,5,1
0.173,0.00112534,A5-1,5,1
0.16,0.00112677,A5-1,5,1
0.147,0.0011279,A5-1,5,1
0.134,0.00112902,A5-1,5,1
0.121,0.00113001,A5-1,5,1
0.108,0.00113088,A5-1,5,1
0.095,0.00113238,A5-1,5,1
0.082,0.00113332,A5-1,5,1
0.069,0.00113443,A5-1,5,1
0.056,0.00113501,A5-1,5,1
0.043,0.0011351,A5-1,5,1
0.03,0.00113626,A5-1,5,1
0.017,0.00113648,A5-1,5,1
0.004,0.00113747,A5-1,5,1
-0.009,0.00113898,A5-1,5,1
-0.022,0.00113935,A5-1,5,1
-0.035,0.00113955,A5-1,5,1
-0.048,0.00114079,A5-1,5,1
-0.061,0.00114138,A5-1,5,1
-0.074,0.00114187,A5-1,5,1
-0.087,0.00114239,A5-1,5,1
-0.1,0.00114333,A5-1,5,1
1.2,-0.00100027,A5-2,5,2
1.187,-0.00094918,A5-2,5,2
1.174,-0.00087752,A5-2,5,2
1.161,-0.00079713,A5-2,5,2
1.148,-0.00071362,A5-2,5,2
1.135,-0.0006297,A5-2,5,2
1.122,-0.00054689,A5-2,5,2
1.109,-0.00046645,A5-2,5,2
1.096,-0.00038906,A5-2,5,2
1.083,-0.00031517,A5-2,5,2
1.07,-0.00024528,A5-2,5,2
1.057,-0.00017951,A5-2,5,2
1.044,-0.00011813,A5-2,5,2
1.031,-5.873e-05,A5-2,5,2
1.018,-7.55e-06,A5-2,5,2
1.005,3.902e-05,A5-2,5,2
0.992,8.328e-05,A5-2,5,2
0.979,0.00011897,A5-2,5,2
0.966,0.00015851,A5-2,5,2
0.953,0.00019402,A5-2,5,2
0.94,0.00022605,A5-2,5,2
0.927,0.00025612,A5-2,5,2
0.914,0.00028434,A5-2,5,2
0.901,0.00031082,A5-2,5,2
0.888,0.00033602,A5-2,5,2
0.875,0.00036029,A5-2,5,2
0.862,0.00038398,A5-2,5,2
0.849,0.00040713,A5-2,5,2
0.836,0.00042974,A5-2,5,2
0.823,0.00045202,A5-2,5,2
0.81,0.00047419,A5-2,5,2
0.797,0.0004958,A5-2,5,2
0.784,0.0005176,A5-2,5,2
0.771,0.00053948,A5-2,5,2
0.758,0.0005608,A5-2,5,2
0.745,0.00058216,A5-2,5,2
0.732,0.00060346,A5-2,5,2
0.719,0.00062461,A5-2,5,2
0.706,0.0006429,A5-2,5,2
0.693,0.00066582,A5-2,5,2
0.68,0.00068715,A5-2,5,2
0.667,0.00070764,A5-2,5,2
0.654,0.00072813,A5-2,5,2
0.641,0.00074882,A5-2,5,2
0.628,0.00076898,A5-2,5,2
0.615,0.0007891,A5-2,5,2
0.602,0.00080866,A5-2,5,2
0.589,0.00082787,A5-2,5,2
0.576,0.00084672,A5-2,5,2
0.563,0.00086526,A5-2,5,2
0.55,0.00088352,A5-2,5,2
0.537,0.0009015,A5-2,5,2
0.524,0.00091926,A5-2,5,2
0.511,0.00093577,A5-2,5,2
0.498,0.00095211,A5-2,5,2
0.485,0.00096776,A5-2,5,2
0.472,0.00098267,A5-2,5,2
0.459,0.00099673,A5-2,5,2
0.446,0.00101036,A5-2,5,2
0.433,0.00102246,A5-2,5,2
0.42,0.00103415,A5-2,5,2
0.407,0.00104544,A5-2,5,2
0.394,0.00105428,A5-2,5,2
0.381,0.00106015,A5-2,5,2
0.368,0.00106837,A5-2,5,2
0.355,0.00107653,A5-2,5,2
0.342,0.00108362,A5-2,5,2
0.329,0.00108979,A5-2,5,2
0.316,0.00109601,A5-2,5,2
0.303,0.00110077,A5-2,5,2
0.29,0.00110526,A5-2,5,2
0.277,0.00110945,A5-2,5,2
0.264,0.00111269,A5-2,5,2
0.251,0.00111575,A5-2,5,2
0.238,0.00111898,A5-2,5,2
0.225,0.00112099,A5-2,5,2
0.212,0.00112308,A5-2,5,2
0.199,0.00112499,A5-2,5,2
0.186,0.00112627,A5-2,5,2
0.173,0.00112748,A5-2,5,2
0.16,0.00112958,A5-2,5,2
0.147,0.00113125,A5-2,5,2
0.134,0.00113181,A5-2,5,2
0.121,0.00113333,A5-2,5,2
0.108,0.00113406,A5-2,5,2
0.095,0.00113459,A5-2,5,2
0.082,0.0011358,A5-2,5,2
0.069,0.00113686,A5-2,5,2
0.056,0.00113744,A5-2,5,2
0.043,0.00113882,A5-2,5,2
0.03,0.00113935,A5-2,5,2
0.017,0.00113993,A5-2,5,2
0.004,0.00114071,A5-2,5,2
-0.009,0.00114184,A5-2,5,2
-0.022,0.0011424,A5-2,5,2
-0.035,0.00114278,A5-2,5,2
-0.048,0.00114353,A5-2,5,2
-0.061,0.00114499,A5-2,5,2
-0.074,0.00114463,A5-2,5,2
-0.087,0.00114585,A5-2,5,2
-0.1,0.00114665,A5-2,5,2
1.2,-0.0007763,A5-3,5,3
1.187,-0.00072496,A5-3,5,3
1.174,-0.00067366,A5-3,5,3
1.161,-0.00062326,A5-3,5,3
1.148,-0.00057393,A5-3,5,3
1.135,-0.00052539,A5-3,5,3
1.122,-0.00047807,A5-3,5,3
1.109,-0.00043475,A5-3,5,3
1.096,-0.00039285,A5-3,5,3
1.083,-0.00035346,A5-3,5,3
1.07,-0.00031558,A5-3,5,3
1.057,-0.00027998,A5-3,5,3
1.044,-0.00024611,A5-3,5,3
1.031,-0.0002145,A5-3,5,3
1.018,-0.00018372,A5-3,5,3
1.005,-0.00015447,A5-3,5,3
0.992,-0.0001246,A5-3,5,3
0.979,-9.861e-05,A5-3,5,3
0.966,-6.901e-05,A5-3,5,3
0.953,-4.088e-05,A5-3,5,3
0.94,-1.154e-05,A5-3,5,3
0.927,1.73e-05,A5-3,5,3
0.914,4.552e-05,A5-3,5,3
0.901,7.417e-05,A5-3,5,3
0.888,0.00010496,A5-3,5,3
0.875,0.00012328,A5-3,5,3
0.862,0.00015707,A5-3,5,3
0.849,0.00018945,A5-3,5,3
0.836,0.00022093,A5-3,5,3
0.823,0.00025171,A5-3,5,3
0.81,0.00028208,A5-3,5,3
0.797,0.00031219,A5-3,5,3
0.784,0.0003413,A5-3,5,3
0.771,0.00037037,A5-3,5,3
0.758,0.00039871,A5-3,5,3
0.745,0.00042669,A5-3,5,3
0.732,0.00045414,A5-3,5,3
0.719,0.00048139,A5-3,5,3
0.706,0.00050792,A5-3,5,3
0.693,0.0005335,A5-3,5,3
0.68,0.00055907,A5-3,5,3
0.667,0.00058386,A5-3,5,3
0.654,0.00060784,A5-3,5,3
0.641,0.00063157,A5-3,5,3
0.628,0.00065476,A5-3,5,3
0.615,0.00067653,A5-3,5,3
0.602,0.00069866,A5-3,5,3
0.589,0.00071973,A5-3,5,3
0.576,0.00074097,A5-3,5,3
0.563,0.0007612,A5-3,5,3
0.55,0.00078127,A5-3,5,3
0.537,0.0008001,A5-3,5,3
0.524,0.00081812,A5-3,5,3
0.511,0.00083692,A5-3,5,3
0.498,0.00085473,A5-3,5,3
0.485,0.00087237,A5-3,5,3
0.472,0.00088935,A5-3,5,3
0.459,0.00090558,A5-3,5,3
0.446,0.00092175,A5-3,5,3
0.433,0.00093713,A5-3,5,3
0.42,0.00095218,A5-3,5,3
0.407,0.0009672,A5-3,5,3
0.394,0.00098131,A5-3,5,3
0.381,0.00099478,A5-3,5,3
0.368,0.00100858,A5-3,5,3
0.355,0.00102113,A5-3,5,3
0.342,0.00103372,A5-3,5,3
0.329,0.00104663,A5-3,5,3
0.316,0.00105048,A5-3,5,3
0.303,0.00106082,A5-3,5,3
0.29,0.00107281,A5-3,5,3
0.277,0.00108448,A5-3,5,3
0.264,0.00109594,A5-3,5,3
0.251,0.00110646,A5-3,5,3
0.238,0.00111641,A5-3,5,3
0.225,0.0011263,A5-3,5,3
0.212,0.00113593,A5-3,5,3
0.199,0.0011451,A5-3,5,3
0.186,0.00115399,A5-3,5,3
0.173,0.00116206,A5-3,5,3
0.16,0.00117022,A5-3,5,3
0.147,0.00117789,A5-3,5,3
0.134,0.00118537,A5-3,5,3
0.121,0.00119206,A5-3,5,3
0.108,0.00119871,A5-3,5,3
0.095,0.00120522,A5-3,5,3
0.082,0.00121125,A5-3,5,3
0.069,0.00121747,A5-3,5,3
0.056,0.00122328,A5-3,5,3
0.043,0.00122903,A5-3,5,3
0.03,0.00123418,A5-3,5,3
0.017,0.00123946,A5-3,5,3
0.004,0.00124497,A5-3,5,3
-0.009,0.00125154,A5-3,5,3
-0.022,0.00125501,A5-3,5,3
-0.035,0.00125981,A5-3,5,3
-0.048,0.00126382,A5-3,5,3
-0.061,0.00126876,A5-3,5,3
-0.074,0.00127332,A5-3,5,3
-0.087,0.00127787,A5-3,5,3
-0.1,0.00128169,A5-3,5,3
1.2,-0.00065175,A5-4,5,4
1.187,-0.00059478,A5-4,5,4
1.174,-0.00053259,A5-4,5,4
1.161,-0.00046906,A5-4,5,4
1.148,-0.00040612,A5-4,5,4
1.135,-0.0003454,A5-4,5,4
1.122,-0.00028693,A5-4,5,4
1.109,-0.00023177,A5-4,5,4
1.096,-0.00018009,A5-4,5,4
1.083,-0.00013205,A5-4,5,4
1.07,-8.531e-05,A5-4,5,4
1.057,-4.535e-05,A5-4,5,4
1.044,-6.86e-06,A5-4,5,4
1.031,2.799e-05,A5-4,5,4
1.018,6.182e-05,A5-4,5,4
1.005,9.372e-05,A5-4,5,4
0.992,0.00011807,A5-4,5,4
0.979,0.00014826,A5-4,5,4
0.966,0.00017474,A5-4,5,4
0.953,0.00020253,A5-4,5,4
0.94,0.00022662,A5-4,5,4
0.927,0.00025288,A5-4,5,4
0.914,0.00027524,A5-4,5,4
0.901,0.00029835,A5-4,5,4
0.888,0.00032213,A5-4,5,4
0.875,0.00034445,A5-4,5,4
0.862,0.00036745,A5-4,5,4
0.849,0.00039074,A5-4,5,4
0.836,0.00041374,A5-4,5,4
0.823,0.00043813,A5-4,5,4
0.81,0.00046099,A5-4,5,4
0.797,0.00048357,A5-4,5,4
0.784,0.00050791,A5-4,5,4
0.771,0.0005317,A5-4,5,4
0.758,0.00055511,A5-4,5,4
0.745,0.0005774,A5-4,5,4
0.732,0.00060111,A5-4,5,4
0.719,0.00062471,A5-4,5,4
0.706,0.00064838,A5-4,5,4
0.693,0.00067345,A5-4,5,4
0.68,0.00069745,A5-4,5,4
0.667,0.00072067,A5-4,5,4
0.654,0.00074423,A5-4,5,4
0.641,0.00076744,A5-4,5,4
0.628,0.00079161,A5-4,5,4
0.615,0.00081438,A5-4,5,4
0.602,0.00083725,A5-4,5,4
0.589,0.00085884,A5-4,5,4
0.576,0.0008825,A5-4,5,4
0.563,0.00090458,A5-4,5,4
0.55,0.00092539,A5-4,5,4
0.537,0.00094665,A5-4,5,4
0.524,0.00096554,A5-4,5,4
0.511,0.00098612,A5-4,5,4
0.498,0.00100485,A5-4,5,4
0.485,0.0010225,A5-4,5,4
0.472,0.00104079,A5-4,5,4
0.459,0.00105019,A5-4,5,4
0.446,0.0010727,A5-4,5,4
0.433,0.0010816,A5-4,5,4
0.42,0.00109457,A5-4,5,4
0.407,0.00110874,A5-4,5,4
0.394,0.00112181,A5-4,5,4
0.381,0.00113487,A5-4,5,4
0.368,0.00114655,A5-4,5,4
0.355,0.00115604,A5-4,5,4
0.342,0.00116627,A5-4,5,4
0.329,0.00117539,A5-4,5,4
0.316,0.00118373,A5-4,5,4
0.303,0.0011917,A5-4,5,4
0.29,0.00119877,A5-4,5,4
0.277,0.00120414,A5-4,5,4
0.264,0.00121043,A5-4,5,4
0.251,0.00121546,A5-4,5,4
0.238,0.00122029,A5-4,5,4
0.225,0.00122607,A5-4,5,4
0.212,0.00123072,A5-4,5,4
0.199,0.0012348,A5-4,5,4
0.186,0.00123841,A5-4,5,4
0.173,0.00124162,A5-4,5,4
0.16,0.00124393,A5-4,5,4
0.147,0.0012483,A5-4,5,4
0.134,0.00125027,A5-4,5,4
0.121,0.00125373,A5-4,5,4
0.108,0.00125428,A5-4,5,4
0.095,0.00125663,A5-4,5,4
0.082,0.0012604,A5-4,5,4
0.069,0.00126252,A5-4,5,4
0.056,0.00126552,A5-4,5,4
0.043,0.00126846,A5-4,5,4
0.03,0.00127061,A5-4,5,4
0.017,0.00127294,A5-4,5,4
0.004,0.00127444,A5-4,5,4
-0.009,0.00127627,A5-4,5,4
-0.022,0.00127826,A5-4,5,4
-0.035,0.00127958,A5-4,5,4
-0.048,0.00128019,A5-4,5,4
-0.061,0.00128198,A5-4,5,4
-0.074,0.00128411,A5-4,5,4
-0.087,0.00128555,A5-4,5,4
-0.1,0.00128641,A5-4,5,4
1.2,-0.00074637,A5-5,5,5
1.187,-0.00068767,A5-5,5,5
1.174,-0.00062386,A5-5,5,5
1.161,-0.00055847,A5-5,5,5
1.148,-0.00049353,A5-5,5,5
1.135,-0.00043047,A5-5,5,5
1.122,-0.00036974,A5-5,5,5
1.109,-0.00031204,A5-5,5,5
1.096,-0.00025765,A5-5,5,5
1.083,-0.00020667,A5-5,5,5
1.07,-0.00015912,A5-5,5,5
1.057,-0.0001147,A5-5,5,5
1.044,-7.159e-05,A5-5,5,5
1.031,-3.486e-05,A5-5,5,5
1.018,2.3e-07,A5-5,5,5
1.005,3.167e-05,A5-5,5,5
0.992,6.331e-05,A5-5,5,5
0.979,9.296e-05,A5-5,5,5
0.966,0.00011443,A5-5,5,5
0.953,0.00014326,A5-5,5,5
0.94,0.00016953,A5-5,5,5
0.927,0.00019418,A5-5,5,5
0.914,0.00021761,A5-5,5,5
0.901,0.00023998,A5-5,5,5
0.888,0.00026174,A5-5,5,5
0.875,0.00028296,A5-5,5,5
0.862,0.00030362,A5-5,5,5
0.849,0.00032401,A5-5,5,5
0.836,0.00034402,A5-5,5,5
0.823,0.00036375,A5-5,5,5
0.81,0.00038301,A5-5,5,5
0.797,0.00040229,A5-5,5,5
0.784,0.00042137,A5-5,5,5
0.771,0.00044014,A5-5,5,5
0.758,0.00045892,A5-5,5,5
0.745,0.00047748,A5-5,5,5
0.732,0.00049581,A5-5,5,5
0.719,0.00051363,A5-5,5,5
0.706,0.00052965,A5-5,5,5
0.693,0.00054853,A5-5,5,5
0.68,0.00056616,A5-5,5,5
0.667,0.0005834,A5-5,5,5
0.654,0.00060032,A5-5,5,5
0.641,0.00061692,A5-5,5,5
0.628,0.00063192,A5-5,5,5
0.615,0.00064842,A5-5,5,5
0.602,0.00066429,A5-5,5,5
0.589,0.0006797,A5-5,5,5
0.576,0.00069436,A5-5,5,5
0.563,0.00070877,A5-5,5,5
0.55,0.00072296,A5-5,5,5
0.537,0.00073645,A5-5,5,5
0.524,0.00074864,A5-5,5,5
0.511,0.00076127,A5-5,5,5
0.498,0.00077333,A5-5,5,5
0.485,0.00078438,A5-5,5,5
0.472,0.0007949,A5-5,5,5
0.459,0.00080501,A5-5,5,5
0.446,0.00081397,A5-5,5,5
0.433,0.00082244,A5-5,5,5
0.42,0.00083052,A5-5,5,5
0.407,0.00083775,A5-5,5,5
0.394,0.00084417,A5-5,5,5
0.381,0.00085035,A5-5,5,5
0.368,0.00085595,A5-5,5,5
0.355,0.00086058,A5-5,5,5
0.342,0.00086497,A5-5,5,5
0.329,0.00086893,A5-5,5,5
0.316,0.00087287,A5-5,5,5
0.303,0.00087592,A5-5,5,5
0.29,0.00087856,A5-5,5,5
0.277,0.00088165,A5-5,5,5
0.264,0.00088438,A5-5,5,5
0.251,0.00088688,A5-5,5,5
0.238,0.00088892,A5-5,5,5
0.225,0.00089055,A5-5,5,5
0.212,0.00089257,A5-5,5,5
0.199,0.00089366,A5-5,5,5
0.186,0.00089531,A5-5,5,5
0.173,0.00089649,A5-5,5,5
0.16,0.00089833,A5-5,5,5
0.147,0.00089912,A5-5,5,5
0.134,0.00089996,A5-5,5,5
0.121,0.00090121,A5-5,5,5
0.108,0.00090239,A5-5,5,5
0.095,0.00090329,A5-5,5,5
0.082,0.00090459,A5-5,5,5
0.069,0.0009057,A5-5,5,5
0.056,0.00090658,A5-5,5,5
0.043,0.00090733,A5-5,5,5
0.03,0.00090823,A5-5,5,5
0.017,0.00090909,A5-5,5,5
0.004,0.00091018,A5-5,5,5
-0.009,0.00091094,A5-5,5,5
-0.022,0.00091141,A5-5,5,5
-0.035,0.00091221,A5-5,5,5
-0.048,0.0009127,A5-5,5,5
-0.061,0.00091371,A5-5,5,5
-0.074,0.00091429,A5-5,5,5
-0.087,0.0009149,A5-5,5,5
-0.1,0.00091592,A5-5,5,5
1.2,-7.731e-05,A6-2,6,2
1.187,-7.255e-05,A6-2,6,2
1.174,-6.714e-05,A6-2,6,2
1.161,-6.192e-05,A6-2,6,2
1.148,-5.652e-05,A6-2,6,2
1.135,-5.127e-05,A6-2,6,2
1.122,-4.618e-05,A6-2,6,2
1.109,-4.083e-05,A6-2,6,2
1.096,-3.535e-05,A6-2,6,2
1.083,-3.004e-05,A6-2,6,2
1.07,-2.46e-05,A6-2,6,2
1.057,-1.915e-05,A6-2,6,2
1.044,-1.376e-05,A6-2,6,2
1.031,-8.23e-06,A6-2,6,2
1.018,-2.79e-06,A6-2,6,2
1.005,2.7e-06,A6-2,6,2
0.992,8.17e-06,A6-2,6,2
0.979,1.384e-05,A6-2,6,2
0.966,1.935e-05,A6-2,6,2
0.953,2.462e-05,A6-2,6,2
0.94,3.009e-05,A6-2,6,2
0.927,3.624e-05,A6-2,6,2
0.914,4.175e-05,A6-2,6,2
0.901,4.741e-05,A6-2,6,2
0.888,5.313e-05,A6-2,6,2
0.875,5.923e-05,A6-2,6,2
0.862,6.52e-05,A6-2,6,2
0.849,7.119e-05,A6-2,6,2
0.836,7.665e-05,A6-2,6,2
0.823,8.218e-05,A6-2,6,2
0.81,8.874e-05,A6-2,6,2
0.797,9.55e-05,A6-2,6,2
0.784,0.00010181,A6-2,6,2
0.771,0.00023093,A6-2,6,2
0.758,0.0003456,A6-2,6,2
0.745,0.00032454,A6-2,6,2
0.732,0.00034958,A6-2,6,2
0.719,0.00031063,A6-2,6,2
0.706,0.00026868,A6-2,6,2
0.693,0.000283,A6-2,6,2
0.68,0.00029641,A6-2,6,2
0.667,0.00041498,A6-2,6,2
0.654,0.00047055,A6-2,6,2
0.641,0.00055295,A6-2,6,2
0.628,0.00059543,A6-2,6,2
0.615,0.00063017,A6-2,6,2
0.602,0.00065436,A6-2,6,2
0.589,0.0007588,A6-2,6,2
0.576,0.00078079,A6-2,6,2
0.563,0.0008108,A6-2,6,2
0.55,0.00083731,A6-2,6,2
0.537,0.00086351,A6-2,6,2
0.524,0.00088789,A6-2,6,2
0.511,0.00091686,A6-2,6,2
0.498,0.00094201,A6-2,6,2
0.485,0.0009625,A6-2,6,2
0.472,0.00097562,A6-2,6,2
0.459,0.00100738,A6-2,6,2
0.446,0.00102834,A6-2,6,2
0.433,0.00107341,A6-2,6,2
0.42,0.00109359,A6-2,6,2
0.407,0.00110662,A6-2,6,2
0.394,0.0011378,A6-2,6,2
0.381,0.00115878,A6-2,6,2
0.368,0.0011802,A6-2,6,2
0.355,0.00119218,A6-2,6,2
0.342,0.00121357,A6-2,6,2
0.329,0.00123317,A6-2,6,2
0.316,0.00125345,A6-2,6,2
0.303,0.00126524,A6-2,6,2
0.29,0.00128385,A6-2,6,2
0.277,0.00129948,A6-2,6,2
0.264,0.00130798,A6-2,6,2
0.251,0.00132948,A6-2,6,2
0.238,0.00133705,A6-2,6,2
0.225,0.00135023,A6-2,6,2
0.212,0.00137192,A6-2,6,2
0.199,0.00138025,A6-2,6,2
0.186,0.00138671,A6-2,6,2
0.173,0.00139502,A6-2,6,2
0.16,0.00140641,A6-2,6,2
0.147,0.00141701,A6-2,6,2
0.134,0.00142241,A6-2,6,2
0.121,0.00142872,A6-2,6,2
0.108,0.00143382,A6-2,6,2
0.095,0.00143975,A6-2,6,2
0.082,0.00144689,A6-2,6,2
0.069,0.00144961,A6-2,6,2
0.056,0.00145747,A6-2,6,2
0.043,0.00146147,A6-2,6,2
0.03,0.0014642,A6-2,6,2
0.017,0.0014685,A6-2,6,2
0.004,0.00147139,A6-2,6,2
-0.009,0.00147408,A6-2,6,2
-0.022,0.00147777,A6-2,6,2
-0.035,0.0014815,A6-2,6,2
-0.048,0.00148435,A6-2,6,2
-0.061,0.00148846,A6-2,6,2
-0.074,0.00149143,A6-2,6,2
-0.087,0.00149358,A6-2,6,2
-0.1,0.00149534,A6-2,6,2
1.2,-3.886e-05,A6-3,6,3
1.187,-3.614e-05,A6-3,6,3
1.174,-3.397e-05,A6-3,6,3
1.161,-3.151e-05,A6-3,6,3
1.148,-2.907e-05,A6-3,6,3
1.135,-2.666e-05,A6-3,6,3
1.122,-2.426e-05,A6-3,6,3
1.109,-2.195e-05,A6-3,6,3
1.096,-1.948e-05,A6-3,6,3
1.083,-1.72e-05,A6-3,6,3
1.07,-1.472e-05,A6-3,6,3
1.057,-1.236e-05,A6-3,6,3
1.044,-1.003e-05,A6-3,6,3
1.031,-7.53e-06,A6-3,6,3
1.018,-5.08e-06,A6-3,6,3
1.005,-2.75e-06,A6-3,6,3
0.992,-3.6e-07,A6-3,6,3
0.979,2.11e-06,A6-3,6,3
0.966,4.78e-06,A6-3,6,3
0.953,7.3e-06,A6-3,6,3
0.94,1.008e-05,A6-3,6,3
0.927,1.236e-05,A6-3,6,3
0.914,1.482e-05,A6-3,6,3
0.901,1.733e-05,A6-3,6,3
0.888,2.43e-05,A6-3,6,3
0.875,2.838e-05,A6-3,6,3
0.862,3.23e-05,A6-3,6,3
0.849,3.653e-05,A6-3,6,3
0.836,4.077e-05,A6-3,6,3
0.823,4.539e-05,A6-3,6,3
0.81,5.085e-05,A6-3,6,3
0.797,6.157e-05,A6-3,6,3
0.784,6.416e-05,A6-3,6,3
0.771,7.262e-05,A6-3,6,3
0.758,9.494e-05,A6-3,6,3
0.745,0.0001144,A6-3,6,3
0.732,0.00016102,A6-3,6,3
0.719,0.00017721,A6-3,6,3
0.706,0.00025692,A6-3,6,3
0.693,0.00028117,A6-3,6,3
0.68,0.00029848,A6-3,6,3
0.667,0.00029346,A6-3,6,3
0.654,0.00032794,A6-3,6,3
