Labels,AD2,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1998.046900,
Step,1.9531250,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts (a.u.),

1222.656300,4.00000000E+0,
1224.609400,2.00000000E+0,
1226.562500,7.00000000E+0,
1228.515600,3.00000000E+0,
1230.468800,7.00000000E+0,
1232.421900,5.00000000E+0,
1234.375000,6.00000000E+0,
1236.328100,6.00000000E+0,
1238.281300,8.00000000E+0,
1240.234400,6.00000000E+0,
1242.187500,3.00000000E+0,
1244.140600,6.00000000E+0,
1246.093800,4.00000000E+0,
1248.046900,4.00000000E+0,
1250.00,5.00000000E+0,
1251.953100,4.00000000E+0,
1253.906300,3.00000000E+0,
1255.859400,6.00000000E+0,
1257.812500,8.00000000E+0,
1259.765600,4.00000000E+0,
1261.718800,4.00000000E+0,
1263.671900,3.00000000E+0,
1265.625000,6.00000000E+0,
1267.578100,3.00000000E+0,
1269.531300,6.00000000E+0,
1271.484400,5.00000000E+0,
1273.437500,4.00000000E+0,
1275.390600,3.00000000E+0,
1277.343800,9.00000000E+0,
1279.296900,9.00000000E+0,
1281.25000,6.00000000E+0,
1283.203100,2.00000000E+0,
1285.156300,6.00000000E+0,
1287.109400,4.00000000E+0,
1289.062500,7.00000000E+0,
1291.015600,6.00000000E+0,
1292.968800,5.00000000E+0,
1294.921900,6.00000000E+0,
1296.875000,7.00000000E+0,
1298.828100,7.00000000E+0,
1300.781300,3.00000000E+0,
1302.734400,2.00000000E+0,
1304.687500,6.00000000E+0,
1306.640600,0.00000000E+0,
1308.593800,8.00000000E+0,
1310.546900,6.00000000E+0,
1312.5000,3.00000000E+0,
1314.453100,6.00000000E+0,
1316.406300,4.00000000E+0,
1318.359400,4.00000000E+0,
1320.312500,8.00000000E+0,
1322.265600,3.00000000E+0,
1324.218800,4.00000000E+0,
1326.171900,4.00000000E+0,
1328.125000,8.00000000E+0,
1330.078100,4.00000000E+0,
1332.031300,1.00000000E+1,
1333.984400,3.00000000E+0,
1335.937500,3.00000000E+0,
1337.890600,4.00000000E+0,
1339.843800,4.00000000E+0,
1341.796900,6.00000000E+0,
1343.75000,3.00000000E+0,
1345.703100,3.00000000E+0,
1347.656300,4.00000000E+0,
1349.609400,7.00000000E+0,
1351.562500,5.00000000E+0,
1353.515600,6.00000000E+0,
1355.468800,4.00000000E+0,
1357.421900,3.00000000E+0,
1359.375000,6.00000000E+0,
1361.328100,6.00000000E+0,
1363.281300,4.00000000E+0,
1365.234400,9.00000000E+0,
1367.187500,0.00000000E+0,
1369.140600,4.00000000E+0,
1371.093800,5.00000000E+0,
1373.046900,5.00000000E+0,
1375.000,2.00000000E+0,
1376.953100,5.00000000E+0,
1378.906300,1.00000000E+0,
1380.859400,5.00000000E+0,
1382.812500,4.00000000E+0,
1384.765600,3.00000000E+0,
1386.718800,7.00000000E+0,
1388.671900,3.00000000E+0,
1390.625000,5.00000000E+0,
1392.578100,2.00000000E+0,
1394.531300,3.00000000E+0,
1396.484400,4.00000000E+0,
1398.437500,6.00000000E+0,
1400.390600,6.00000000E+0,
1402.343800,2.00000000E+0,
1404.296900,4.00000000E+0,
1406.25000,1.00000000E+0,
1408.203100,4.00000000E+0,
1410.156300,5.00000000E+0,
1412.109400,8.00000000E+0,
1414.062500,5.00000000E+0,
1416.015600,2.00000000E+0,
1417.968800,8.00000000E+0,
1419.921900,4.00000000E+0,
1421.875000,0.00000000E+0,
1423.828100,5.00000000E+0,
1425.781300,5.00000000E+0,
1427.734400,5.00000000E+0,
1429.687500,7.00000000E+0,
1431.640600,5.00000000E+0,
1433.593800,9.00000000E+0,
1435.546900,1.20000000E+1,
1437.5000,5.00000000E+0,
1439.453100,8.00000000E+0,
1441.406300,4.00000000E+0,
1443.359400,4.00000000E+0,
1445.312500,7.00000000E+0,
1447.265600,4.00000000E+0,
1449.218800,8.00000000E+0,
1451.171900,4.00000000E+0,
1453.125000,1.00000000E+0,
1455.078100,5.00000000E+0,
1457.031300,4.00000000E+0,
1458.984400,5.00000000E+0,
1460.937500,5.00000000E+0,
1462.890600,4.00000000E+0,
1464.843800,4.00000000E+0,
1466.796900,3.00000000E+0,
1468.75000,3.00000000E+0,
1470.703100,5.00000000E+0,
1472.656300,1.00000000E+1,
1474.609400,5.00000000E+0,
1476.562500,4.00000000E+0,
1478.515600,5.00000000E+0,
1480.468800,1.00000000E+0,
1482.421900,4.00000000E+0,
1484.375000,4.00000000E+0,
1486.328100,5.00000000E+0,
1488.281300,4.00000000E+0,
1490.234400,7.00000000E+0,
1492.187500,2.00000000E+0,
1494.140600,5.00000000E+0,
1496.093800,6.00000000E+0,
1498.046900,4.00000000E+0,
1500.00,4.00000000E+0,
1501.953100,7.00000000E+0,
1503.906300,4.00000000E+0,
1505.859400,1.20000000E+1,
1507.812500,3.00000000E+0,
1509.765600,6.00000000E+0,
1511.718800,3.00000000E+0,
1513.671900,3.00000000E+0,
1515.625000,2.00000000E+0,
1517.578100,9.00000000E+0,
1519.531300,3.00000000E+0,
1521.484400,8.00000000E+0,
1523.437500,9.00000000E+0,
1525.390600,6.00000000E+0,
1527.343800,7.00000000E+0,
1529.296900,5.00000000E+0,
1531.25000,1.00000000E+0,
1533.203100,6.00000000E+0,
1535.156300,4.00000000E+0,
1537.109400,9.00000000E+0,
1539.062500,5.00000000E+0,
1541.015600,5.00000000E+0,
1542.968800,6.00000000E+0,
1544.921900,6.00000000E+0,
1546.875000,3.00000000E+0,
1548.828100,6.00000000E+0,
1550.781300,2.00000000E+0,
1552.734400,9.00000000E+0,
1554.687500,6.00000000E+0,
1556.640600,3.00000000E+0,
1558.593800,5.00000000E+0,
1560.546900,6.00000000E+0,
1562.5000,3.00000000E+0,
1564.453100,3.00000000E+0,
1566.406300,4.00000000E+0,
1568.359400,5.00000000E+0,
1570.312500,2.00000000E+0,
1572.265600,4.00000000E+0,
1574.218800,2.00000000E+0,
1576.171900,1.10000000E+1,
1578.125000,8.00000000E+0,
1580.078100,4.00000000E+0,
1582.031300,1.10000000E+1,
1583.984400,4.00000000E+0,
1585.937500,3.00000000E+0,
1587.890600,3.00000000E+0,
1589.843800,4.00000000E+0,
1591.796900,4.00000000E+0,
1593.75000,3.00000000E+0,
1595.703100,4.00000000E+0,
1597.656300,2.00000000E+0,
1599.609400,4.00000000E+0,
1601.562500,3.00000000E+0,
1603.515600,3.00000000E+0,
1605.468800,6.00000000E+0,
1607.421900,4.00000000E+0,
1609.375000,6.00000000E+0,
1611.328100,3.00000000E+0,
1613.281300,2.00000000E+0,
1615.234400,3.00000000E+0,
1617.187500,1.00000000E+0,
1619.140600,5.00000000E+0,
1621.093800,6.00000000E+0,
1623.046900,6.00000000E+0,
1625.000,5.00000000E+0,
1626.953100,4.00000000E+0,
1628.906300,5.00000000E+0,
1630.859400,6.00000000E+0,
1632.812500,6.00000000E+0,
1634.765600,6.00000000E+0,
1636.718800,5.00000000E+0,
1638.671900,3.00000000E+0,
1640.625000,3.00000000E+0,
1642.578100,3.00000000E+0,
1644.531300,7.00000000E+0,
1646.484400,6.00000000E+0,
1648.437500,5.00000000E+0,
1650.390600,5.00000000E+0,
1652.343800,3.00000000E+0,
1654.296900,3.00000000E+0,
1656.25000,4.00000000E+0,
1658.203100,6.00000000E+0,
1660.156300,4.00000000E+0,
1662.109400,3.00000000E+0,
1664.062500,5.00000000E+0,
1666.015600,6.00000000E+0,
1667.968800,4.00000000E+0,
1669.921900,1.10000000E+1,
1671.875000,7.00000000E+0,
1673.828100,3.00000000E+0,
1675.781300,7.00000000E+0,
1677.734400,9.00000000E+0,
1679.687500,5.00000000E+0,
1681.640600,5.00000000E+0,
1683.593800,6.00000000E+0,
1685.546900,5.00000000E+0,
1687.5000,5.00000000E+0,
1689.453100,6.00000000E+0,
1691.406300,4.00000000E+0,
1693.359400,5.00000000E+0,
1695.312500,3.00000000E+0,
1697.265600,4.00000000E+0,
1699.218800,5.00000000E+0,
1701.171900,6.00000000E+0,
1703.125000,4.00000000E+0,
1705.078100,6.00000000E+0,
1707.031300,1.10000000E+1,
1708.984400,5.00000000E+0,
1710.937500,4.00000000E+0,
1712.890600,3.00000000E+0,
1714.843800,4.00000000E+0,
