AD2-fit data

Labels,AD2,AD2F2,AD2F2R,
828.12500,4.00000000E+0,3.71830750E+0,1.40846252E-1,
830.078130,3.00000000E+0,3.71824980E+0,-4.14681733E-1,
832.031250,7.00000000E+0,3.71819353E+0,1.24040627E+0,
833.984380,3.00000000E+0,3.71813822E+0,-4.14617300E-1,
835.937500,3.00000000E+0,3.71808434E+0,-4.14586186E-1,
837.890630,1.10000000E+1,3.71803141E+0,2.19559622E+0,
839.843750,1.10000000E+1,3.71797943E+0,2.19561195E+0,
841.796880,4.00000000E+0,3.71792889E+0,1.41035557E-1,
843.7500,7.00000000E+0,3.71787906E+0,1.24052513E+0,
845.703130,6.00000000E+0,3.71783042E+0,9.31691825E-1,
847.656250,8.00000000E+0,3.71778297E+0,1.51399231E+0,
849.609380,5.00000000E+0,3.71773624E+0,5.73445797E-1,
851.562500,5.00000000E+0,3.71769047E+0,5.73466241E-1,
853.515630,4.00000000E+0,3.71764588E+0,1.41177058E-1,
855.468750,3.00000000E+0,3.71760201E+0,-4.14307714E-1,
857.421880,8.00000000E+0,3.71755934E+0,1.51407146E+0,
859.37500,2.00000000E+0,3.71751738E+0,-1.21446824E+0,
861.328130,3.00000000E+0,3.71747613E+0,-4.14235055E-1,
863.281250,5.00000000E+0,3.71743608E+0,5.73580027E-1,
865.234380,5.00000000E+0,3.71739650E+0,5.73597729E-1,
867.187500,8.00000000E+0,3.71735811E+0,1.51414251E+0,
869.140630,6.00000000E+0,3.71732020E+0,9.31900144E-1,
871.093750,3.00000000E+0,3.71728325E+0,-4.14123684E-1,
873.046880,3.00000000E+0,3.71724701E+0,-4.14102763E-1,
875.00,1.00000000E+1,3.71721172E+0,1.98679209E+0,
876.953130,3.00000000E+0,3.71717691E+0,-4.14062291E-1,
878.906250,7.00000000E+0,3.71714306E+0,1.24080336E+0,
880.859380,6.00000000E+0,3.71710968E+0,9.31986094E-1,
882.812500,2.00000000E+0,3.71707702E+0,-1.21415675E+0,
884.765630,6.00000000E+0,3.71704531E+0,9.32012379E-1,
886.718750,7.00000000E+0,3.71701407E+0,1.24085212E+0,
888.671880,2.00000000E+0,3.71698332E+0,-1.21409059E+0,
890.62500,3.00000000E+0,3.71695352E+0,-4.13933307E-1,
892.578130,6.00000000E+0,3.71692419E+0,9.32061791E-1,
894.531250,1.00000000E+0,3.71689558E+0,-2.71689558E+0,
896.484380,6.00000000E+0,3.71686745E+0,9.32084978E-1,
898.437500,7.00000000E+0,3.71683979E+0,1.24091792E+0,
900.390630,5.00000000E+0,3.71681285E+0,5.73858738E-1,
902.343750,2.00000000E+0,3.71678662E+0,-1.21395147E+0,
904.296880,6.00000000E+0,3.71676064E+0,9.32128608E-1,
906.2500,8.00000000E+0,3.71673536E+0,1.51436269E+0,
908.203130,5.00000000E+0,3.71671057E+0,5.73904514E-1,
910.156250,4.00000000E+0,3.71668649E+0,1.41656756E-1,
912.109380,3.00000000E+0,3.71666265E+0,-4.13765371E-1,
914.062500,3.00000000E+0,3.71663928E+0,-4.13751900E-1,
916.015630,2.00000000E+0,3.71661663E+0,-1.21383131E+0,
917.968750,3.00000000E+0,3.71659422E+0,-4.13725883E-1,
919.921880,8.00000000E+0,3.71657252E+0,1.51442027E+0,
921.87500,6.00000000E+0,3.71655107E+0,9.32214141E-1,
923.828130,5.00000000E+0,3.71653032E+0,5.73985100E-1,
925.781250,3.00000000E+0,3.71650982E+0,-4.13677156E-1,
927.734380,5.00000000E+0,3.71648979E+0,5.74003220E-1,
929.687500,3.00000000E+0,3.71647000E+0,-4.13654149E-1,
931.640630,5.00000000E+0,3.71645093E+0,5.74020624E-1,
933.593750,8.00000000E+0,3.71643209E+0,1.51446998E+0,
935.546880,5.00000000E+0,3.71641350E+0,5.74037313E-1,
937.500,8.00000000E+0,3.71639562E+0,1.51448286E+0,
939.453130,4.00000000E+0,3.71637774E+0,1.41811132E-1,
941.406250,3.00000000E+0,3.71636057E+0,-4.13590968E-1,
943.359380,2.00000000E+0,3.71634364E+0,-1.21363819E+0,
945.312500,1.20000000E+1,3.71632695E+0,2.39129043E+0,
947.265630,3.00000000E+0,3.71631074E+0,-4.13562208E-1,
949.218750,6.00000000E+0,3.71629477E+0,9.32318747E-1,
951.171880,6.00000000E+0,3.71627927E+0,9.32325125E-1,
953.12500,9.00000000E+0,3.71626401E+0,1.76124537E+0,
955.078130,3.00000000E+0,3.71624923E+0,-4.13526684E-1,
957.031250,4.00000000E+0,3.71623445E+0,1.41882777E-1,
958.984380,1.00000000E+0,3.71622014E+0,-2.71622014E+0,
960.937500,5.00000000E+0,3.71620607E+0,5.74130118E-1,
962.890630,8.00000000E+0,3.71619248E+0,1.51455462E+0,
964.843750,7.00000000E+0,3.71617913E+0,1.24116766E+0,
966.796880,4.00000000E+0,3.71616578E+0,1.41917109E-1,
968.7500,8.00000000E+0,3.71615291E+0,1.51456869E+0,
970.703130,8.00000000E+0,3.71614027E+0,1.51457310E+0,
972.656250,5.00000000E+0,3.71612811E+0,5.74164987E-1,
974.609380,5.00000000E+0,3.71611595E+0,5.74170411E-1,
976.562500,5.00000000E+0,3.71610403E+0,5.74175715E-1,
978.515630,5.00000000E+0,3.71609259E+0,5.74180841E-1,
980.468750,7.00000000E+0,3.71608114E+0,1.24120474E+0,
982.421880,6.00000000E+0,3.71607018E+0,9.32410479E-1,
984.37500,7.00000000E+0,3.71605921E+0,1.24121296E+0,
986.328130,5.00000000E+0,3.71604848E+0,5.74200571E-1,
988.281250,3.00000000E+0,3.71603799E+0,-4.13404733E-1,
990.234380,4.00000000E+0,3.71602798E+0,1.41986012E-1,
992.187500,5.00000000E+0,3.71601796E+0,5.74214220E-1,
994.140630,4.00000000E+0,3.71600819E+0,1.41995907E-1,
996.093750,1.20000000E+1,3.71599841E+0,2.39138532E+0,
998.046880,7.00000000E+0,3.71598911E+0,1.24123943E+0,
1000.00,6.00000000E+0,3.71597981E+0,9.32447374E-1,
1001.953100,5.00000000E+0,3.71597099E+0,5.74235260E-1,
1003.906300,6.00000000E+0,3.71596217E+0,9.32454526E-1,
1005.859400,4.00000000E+0,3.71595359E+0,1.42023206E-1,
1007.812500,3.00000000E+0,3.71594501E+0,-4.13351059E-1,
1009.765600,6.00000000E+0,3.71593666E+0,9.32464957E-1,
1011.718800,6.00000000E+0,3.71592879E+0,9.32468176E-1,
1013.671900,2.00000000E+0,3.71592069E+0,-1.21333921E+0,
1015.625000,4.00000000E+0,3.71591306E+0,1.42043471E-1,
1017.578100,4.00000000E+0,3.71590543E+0,1.42047286E-1,
1019.531300,3.00000000E+0,3.71589804E+0,-4.13323939E-1,
1021.484400,4.00000000E+0,3.71589065E+0,1.42054677E-1,
1023.437500,2.00000000E+0,3.71588349E+0,-1.21331286E+0,
1025.390600,3.00000000E+0,3.71587658E+0,-4.13311541E-1,
1027.343800,7.00000000E+0,3.71586967E+0,1.24128461E+0,
1029.296900,8.00000000E+0,3.71586299E+0,1.51467121E+0,
1031.25000,6.00000000E+0,3.71585655E+0,9.32497680E-1,
1033.203100,3.00000000E+0,3.71585011E+0,-4.13296252E-1,
1035.156300,3.00000000E+0,3.71584368E+0,-4.13292557E-1,
1037.109400,8.00000000E+0,3.71583748E+0,1.51468015E+0,
1039.062500,3.00000000E+0,3.71583152E+0,-4.13285524E-1,
1041.015600,2.00000000E+0,3.71582556E+0,-1.21327186E+0,
1042.968800,6.00000000E+0,3.71581984E+0,9.32512641E-1,
1044.921900,6.00000000E+0,3.71581411E+0,9.32515025E-1,
1046.875000,6.00000000E+0,3.71580863E+0,9.32517231E-1,
1048.828100,3.00000000E+0,3.71580315E+0,-4.13269132E-1,
1050.781300,7.00000000E+0,3.71579790E+0,1.24131179E+0,
1052.734400,5.00000000E+0,3.71579266E+0,5.74315012E-1,
1054.687500,7.00000000E+0,3.71578765E+0,1.24131560E+0,
1056.640600,7.00000000E+0,3.71578264E+0,1.24131751E+0,
1058.593800,3.00000000E+0,3.71577787E+0,-4.13254559E-1,
1060.546900,2.00000000E+0,3.71577311E+0,-1.21323478E+0,
1062.5000,6.00000000E+0,3.71576834E+0,9.32533681E-1,
1064.453100,7.00000000E+0,3.71576381E+0,1.24132466E+0,
1066.406300,1.00000000E+0,3.71575928E+0,-2.71575928E+0,
1068.359400,5.00000000E+0,3.71575475E+0,5.74331939E-1,
1070.312500,1.10000000E+1,3.71575046E+0,2.19628382E+0,
1072.265600,5.00000000E+0,3.71574640E+0,5.74335694E-1,
1074.218800,5.00000000E+0,3.71574211E+0,5.74337602E-1,
1076.171900,8.00000000E+0,3.71573806E+0,1.51471531E+0,
1078.125000,5.00000000E+0,3.71573424E+0,5.74341118E-1,
1080.078100,5.00000000E+0,3.71573043E+0,5.74342787E-1,
1082.031300,9.00000000E+0,3.71572661E+0,1.76142442E+0,
1083.984400,8.00000000E+0,3.71572280E+0,1.51472068E+0,
1085.937500,4.00000000E+0,3.71571922E+0,1.42140388E-1,
1087.890600,8.00000000E+0,3.71571565E+0,1.51472330E+0,
1089.843800,2.00000000E+0,3.71571207E+0,-1.21319163E+0,
1091.796900,6.00000000E+0,3.71570873E+0,9.32558000E-1,
1093.75000,4.00000000E+0,3.71570539E+0,1.42147303E-1,
1095.703100,2.00000000E+0,3.71570206E+0,-1.21318460E+0,
1097.656300,4.00000000E+0,3.71569896E+0,1.42150521E-1,
1099.609400,4.00000000E+0,3.71569586E+0,1.42152071E-1,
1101.562500,3.00000000E+0,3.71569276E+0,-4.13205415E-1,
1103.515600,4.00000000E+0,3.71568966E+0,1.42155170E-1,
1105.468800,6.00000000E+0,3.71568680E+0,9.32567000E-1,
1107.421900,8.00000000E+0,3.71568394E+0,1.51473451E+0,
1109.375000,5.00000000E+0,3.71568108E+0,5.74364901E-1,
1111.328100,2.00000000E+0,3.71567845E+0,-1.21316791E+0,
1113.281300,1.00000000E+0,3.71567559E+0,-2.71567559E+0,
1115.234400,1.00000000E+0,3.71567297E+0,-2.71567297E+0,
1117.187500,7.00000000E+0,3.71567035E+0,1.24135995E+0,
1119.140600,2.00000000E+0,3.71566796E+0,-1.21316040E+0,
1121.093800,2.00000000E+0,3.71566534E+0,-1.21315861E+0,
1123.046900,3.00000000E+0,3.71566296E+0,-4.13188219E-1,
1125.000,8.00000000E+0,3.71566057E+0,1.51474273E+0,
1126.953100,5.00000000E+0,3.71565819E+0,5.74375153E-1,
1128.906300,3.00000000E+0,3.71565604E+0,-4.13184226E-1,
1130.859400,8.00000000E+0,3.71565366E+0,1.51474512E+0,
1132.812500,6.00000000E+0,3.71565151E+0,9.32581365E-1,
1134.765600,2.00000000E+0,3.71564937E+0,-1.21314728E+0,
1136.718800,3.00000000E+0,3.71564722E+0,-4.13179129E-1,
1138.671900,7.00000000E+0,3.71564531E+0,1.24136937E+0,
1140.625000,3.00000000E+0,3.71564317E+0,-4.13176775E-1,
1142.578100,6.00000000E+0,3.71564126E+0,9.32585537E-1,
1144.531300,2.00000000E+0,3.71563935E+0,-1.21314025E+0,
1146.484400,7.00000000E+0,3.71563745E+0,1.24137235E+0,
1148.437500,4.00000000E+0,3.71563554E+0,1.42182231E-1,
1150.390600,4.00000000E+0,3.71563363E+0,1.42183185E-1,
1152.343800,5.00000000E+0,3.71563196E+0,5.74386835E-1,
1154.296900,2.00000000E+0,3.71563029E+0,-1.21313381E+0,
1156.25000,7.00000000E+0,3.71562862E+0,1.24137568E+0,
1158.203100,8.00000000E+0,3.71562696E+0,1.51475465E+0,
1160.156300,6.00000000E+0,3.71562529E+0,9.32592094E-1,
1162.109400,5.00000000E+0,3.71562362E+0,5.74390590E-1,
1164.062500,9.00000000E+0,3.71562219E+0,1.76145923E+0,
1166.015600,4.00000000E+0,3.71562052E+0,1.42189741E-1,
1167.968800,5.00000000E+0,3.71561909E+0,5.74392617E-1,
1169.921900,6.00000000E+0,3.71561766E+0,9.32595193E-1,
1171.875000,3.00000000E+0,3.71561623E+0,-4.13161218E-1,
1173.828100,6.00000000E+0,3.71561480E+0,9.32596385E-1,
1175.781300,1.00000000E+0,3.71561337E+0,-2.71561337E+0,
1177.734400,7.00000000E+0,3.71561193E+0,1.24138200E+0,
1179.687500,6.00000000E+0,3.71561074E+0,9.32597995E-1,
1181.640600,6.00000000E+0,3.71560931E+0,9.32598591E-1,
1183.593800,9.00000000E+0,3.71560812E+0,1.76146400E+0,
1185.546900,3.00000000E+0,3.71560693E+0,-4.13155854E-1,
1187.5000,3.00000000E+0,3.71560574E+0,-4.13155168E-1,
1189.453100,4.00000000E+0,3.71560454E+0,1.42197728E-1,
1191.406300,6.00000000E+0,3.71560335E+0,9.32601035E-1,
1193.359400,3.00000000E+0,3.71560216E+0,-4.13153112E-1,
1195.312500,9.00000000E+0,3.71560097E+0,1.76146638E+0,
1197.265600,6.00000000E+0,3.71560001E+0,9.32602406E-1,
1199.218800,5.00000000E+0,3.71559882E+0,5.74401677E-1,
1201.171900,1.00000000E+0,3.71559787E+0,-2.71559787E+0,
1203.125000,1.00000000E+0,3.71559691E+0,-2.71559691E+0,
1205.078100,6.00000000E+0,3.71559572E+0,9.32604134E-1,
1207.031300,6.00000000E+0,3.71559477E+0,9.32604551E-1,
1208.984400,1.10000000E+1,3.71559381E+0,2.19633102E+0,
1210.937500,6.00000000E+0,3.71559286E+0,9.32605326E-1,
1212.890600,3.00000000E+0,3.71559215E+0,-4.13147330E-1,
1214.843800,0.00000000E+0,3.71559119E+0,-3.71559119E+0,
1216.796900,7.00000000E+0,3.71559024E+0,1.24139023E+0,
1218.75000,2.00000000E+0,3.71558928E+0,-1.21310484E+0,
1220.703100,6.00000000E+0,3.71558857E+0,9.32607055E-1,
1222.656300,4.00000000E+0,3.71558762E+0,1.42206192E-1,
1224.609400,2.00000000E+0,3.71558690E+0,-1.21310318E+0,
1226.562500,7.00000000E+0,3.71558619E+0,1.24139178E+0,
1228.515600,3.00000000E+0,3.71558523E+0,-4.13143337E-1,
1230.468800,7.00000000E+0,3.71558452E+0,1.24139237E+0,
1232.421900,5.00000000E+0,3.71558380E+0,5.74408412E-1,
1234.375000,6.00000000E+0,3.71558309E+0,9.32609320E-1,
1236.328100,6.00000000E+0,3.71558237E+0,9.32609618E-1,
1238.281300,8.00000000E+0,3.71558166E+0,1.51477063E+0,
1240.234400,6.00000000E+0,3.71558094E+0,9.32610214E-1,
1242.187500,3.00000000E+0,3.71558022E+0,-4.13140446E-1,
1244.140600,6.00000000E+0,3.71557975E+0,9.32610691E-1,
1246.093800,4.00000000E+0,3.71557903E+0,1.42210484E-1,
1248.046900,4.00000000E+0,3.71557832E+0,1.42210841E-1,
1250.00,5.00000000E+0,3.71557784E+0,5.74411035E-1,
1251.953100,4.00000000E+0,3.71557713E+0,1.42211437E-1,
1253.906300,3.00000000E+0,3.71557665E+0,-4.13138390E-1,
1255.859400,6.00000000E+0,3.71557593E+0,9.32612240E-1,
1257.812500,8.00000000E+0,3.71557546E+0,1.51477277E+0,
1259.765600,4.00000000E+0,3.71557474E+0,1.42212629E-1,
1261.718800,4.00000000E+0,3.71557426E+0,1.42212868E-1,
1263.671900,3.00000000E+0,3.71557379E+0,-4.13136721E-1,
1265.625000,6.00000000E+0,3.71557331E+0,9.32613313E-1,
1267.578100,3.00000000E+0,3.71557283E+0,-4.13136184E-1,
1269.531300,6.00000000E+0,3.71557212E+0,9.32613790E-1,
1271.484400,5.00000000E+0,3.71557164E+0,5.74413836E-1,
1273.437500,4.00000000E+0,3.71557117E+0,1.42214417E-1,
1275.390600,3.00000000E+0,3.71557069E+0,-4.13134933E-1,
1277.343800,9.00000000E+0,3.71557045E+0,1.76147652E+0,
1279.296900,9.00000000E+0,3.71556997E+0,1.76147664E+0,
1281.25000,6.00000000E+0,3.71556950E+0,9.32614863E-1,
1283.203100,2.00000000E+0,3.71556902E+0,-1.21309054E+0,
1285.156300,6.00000000E+0,3.71556854E+0,9.32615280E-1,
1287.109400,4.00000000E+0,3.71556807E+0,1.42215967E-1,
1289.062500,7.00000000E+0,3.71556783E+0,1.24139869E+0,
1291.015600,6.00000000E+0,3.71556735E+0,9.32615757E-1,
1292.968800,5.00000000E+0,3.71556687E+0,5.74415982E-1,
1294.921900,6.00000000E+0,3.71556664E+0,9.32616055E-1,
1296.875000,7.00000000E+0,3.71556616E+0,1.24139929E+0,
1298.828100,7.00000000E+0,3.71556592E+0,1.24139941E+0,
1300.781300,3.00000000E+0,3.71556544E+0,-4.13131893E-1,
1302.734400,2.00000000E+0,3.71556520E+0,-1.21308780E+0,
1304.687500,6.00000000E+0,3.71556473E+0,9.32616830E-1,
1306.640600,0.00000000E+0,3.71556449E+0,-3.71556449E+0,
1308.593800,8.00000000E+0,3.71556425E+0,1.51477683E+0,
1310.546900,6.00000000E+0,3.71556377E+0,9.32617188E-1,
1312.5000,3.00000000E+0,3.71556354E+0,-4.13130820E-1,
1314.453100,6.00000000E+0,3.71556330E+0,9.32617366E-1,
1316.406300,4.00000000E+0,3.71556282E+0,1.42218590E-1,
1318.359400,4.00000000E+0,3.71556258E+0,1.42218709E-1,
1320.312500,8.00000000E+0,3.71556234E+0,1.51477742E+0,
1322.265600,3.00000000E+0,3.71556211E+0,-4.13129985E-1,
1324.218800,4.00000000E+0,3.71556187E+0,1.42219067E-1,
1326.171900,4.00000000E+0,3.71556139E+0,1.42219305E-1,
1328.125000,8.00000000E+0,3.71556115E+0,1.51477790E+0,
1330.078100,4.00000000E+0,3.71556091E+0,1.42219543E-1,
1332.031300,1.00000000E+1,3.71556067E+0,1.98731422E+0,
1333.984400,3.00000000E+0,3.71556044E+0,-4.13129002E-1,
1335.937500,3.00000000E+0,3.71556020E+0,-4.13128883E-1,
1337.890600,4.00000000E+0,3.71555996E+0,1.42220020E-1,
1339.843800,4.00000000E+0,3.71555972E+0,1.42220140E-1,
1341.796900,6.00000000E+0,3.71555948E+0,9.32618976E-1,
1343.75000,3.00000000E+0,3.71555924E+0,-4.13128316E-1,
1345.703100,3.00000000E+0,3.71555901E+0,-4.13128197E-1,
1347.656300,4.00000000E+0,3.71555877E+0,1.42220616E-1,
1349.609400,7.00000000E+0,3.71555853E+0,1.24140227E+0,
1351.562500,5.00000000E+0,3.71555853E+0,5.74419677E-1,
1353.515600,6.00000000E+0,3.71555829E+0,9.32619452E-1,
1355.468800,4.00000000E+0,3.71555805E+0,1.42220974E-1,
1357.421900,3.00000000E+0,3.71555781E+0,-4.13127512E-1,
1359.375000,6.00000000E+0,3.71555758E+0,9.32619750E-1,
1361.328100,6.00000000E+0,3.71555758E+0,9.32619750E-1,
1363.281300,4.00000000E+0,3.71555734E+0,1.42221332E-1,
1365.234400,9.00000000E+0,3.71555710E+0,1.76148093E+0,
1367.187500,0.00000000E+0,3.71555686E+0,-3.71555686E+0,
1369.140600,4.00000000E+0,3.71555686E+0,1.42221570E-1,
1371.093800,5.00000000E+0,3.71555662E+0,5.74420571E-1,
1373.046900,5.00000000E+0,3.71555638E+0,5.74420631E-1,
1375.000,2.00000000E+0,3.71555638E+0,-1.21308160E+0,
1376.953100,5.00000000E+0,3.71555614E+0,5.74420750E-1,
1378.906300,1.00000000E+0,3.71555591E+0,-2.71555591E+0,
1380.859400,5.00000000E+0,3.71555591E+0,5.74420869E-1,
1382.812500,4.00000000E+0,3.71555567E+0,1.42222166E-1,
1384.765600,3.00000000E+0,3.71555543E+0,-4.13126141E-1,
1386.718800,7.00000000E+0,3.71555543E+0,1.24140334E+0,
1388.671900,3.00000000E+0,3.71555519E+0,-4.13125992E-1,
1390.625000,5.00000000E+0,3.71555519E+0,5.74421167E-1,
1392.578100,2.00000000E+0,3.71555495E+0,-1.21308053E+0,
1394.531300,3.00000000E+0,3.71555495E+0,-4.13125843E-1,
1396.484400,4.00000000E+0,3.71555471E+0,1.42222643E-1,
1398.437500,6.00000000E+0,3.71555448E+0,9.32621002E-1,
1400.390600,6.00000000E+0,3.71555448E+0,9.32621002E-1,
1402.343800,2.00000000E+0,3.71555424E+0,-1.21308005E+0,
1404.296900,4.00000000E+0,3.71555424E+0,1.42222881E-1,
1406.25000,1.00000000E+0,3.71555400E+0,-2.71555400E+0,
1408.203100,4.00000000E+0,3.71555400E+0,1.42223001E-1,
1410.156300,5.00000000E+0,3.71555400E+0,5.74421704E-1,
1412.109400,8.00000000E+0,3.71555376E+0,1.51478052E+0,
1414.062500,5.00000000E+0,3.71555376E+0,5.74421823E-1,
1416.015600,2.00000000E+0,3.71555352E+0,-1.21307957E+0,
1417.968800,8.00000000E+0,3.71555352E+0,1.51478052E+0,
1419.921900,4.00000000E+0,3.71555328E+0,1.42223358E-1,
1421.875000,0.00000000E+0,3.71555328E+0,-3.71555328E+0,
1423.828100,5.00000000E+0,3.71555328E+0,5.74422061E-1,
1425.781300,5.00000000E+0,3.71555305E+0,5.74422121E-1,
1427.734400,5.00000000E+0,3.71555305E+0,5.74422121E-1,
1429.687500,7.00000000E+0,3.71555281E+0,1.24140441E+0,
1431.640600,5.00000000E+0,3.71555281E+0,5.74422240E-1,
1433.593800,9.00000000E+0,3.71555281E+0,1.76148236E+0,
1435.546900,1.20000000E+1,3.71555257E+0,2.39151406E+0,
1437.5000,5.00000000E+0,3.71555257E+0,5.74422359E-1,
1439.453100,8.00000000E+0,3.71555257E+0,1.51478088E+0,
1441.406300,4.00000000E+0,3.71555233E+0,1.42223835E-1,
1443.359400,4.00000000E+0,3.71555233E+0,1.42223835E-1,
1445.312500,7.00000000E+0,3.71555233E+0,1.24140453E+0,
1447.265600,4.00000000E+0,3.71555209E+0,1.42223954E-1,
1449.218800,8.00000000E+0,3.71555209E+0,1.51478112E+0,
1451.171900,4.00000000E+0,3.71555209E+0,1.42223954E-1,
1453.125000,1.00000000E+0,3.71555209E+0,-2.71555209E+0,
1455.078100,5.00000000E+0,3.71555185E+0,5.74422657E-1,
1457.031300,4.00000000E+0,3.71555185E+0,1.42224073E-1,
1458.984400,5.00000000E+0,3.71555185E+0,5.74422657E-1,
1460.937500,5.00000000E+0,3.71555161E+0,5.74422777E-1,
1462.890600,4.00000000E+0,3.71555161E+0,1.42224193E-1,
1464.843800,4.00000000E+0,3.71555161E+0,1.42224193E-1,
1466.796900,3.00000000E+0,3.71555161E+0,-4.13123935E-1,
1468.75000,3.00000000E+0,3.71555138E+0,-4.13123786E-1,
1470.703100,5.00000000E+0,3.71555138E+0,5.74422896E-1,
1472.656300,1.00000000E+1,3.71555138E+0,1.98731720E+0,
1474.609400,5.00000000E+0,3.71555138E+0,5.74422896E-1,
1476.562500,4.00000000E+0,3.71555138E+0,1.42224312E-1,
1478.515600,5.00000000E+0,3.71555114E+0,5.74423015E-1,
1480.468800,1.00000000E+0,3.71555114E+0,-2.71555114E+0,
1482.421900,4.00000000E+0,3.71555114E+0,1.42224431E-1,
1484.375000,4.00000000E+0,3.71555114E+0,1.42224431E-1,
1486.328100,5.00000000E+0,3.71555090E+0,5.74423134E-1,
1488.281300,4.00000000E+0,3.71555090E+0,1.42224550E-1,
1490.234400,7.00000000E+0,3.71555090E+0,1.24140513E+0,
1492.187500,2.00000000E+0,3.71555090E+0,-1.21307766E+0,
1494.140600,5.00000000E+0,3.71555090E+0,5.74423134E-1,
1496.093800,6.00000000E+0,3.71555090E+0,9.32622433E-1,
1498.046900,4.00000000E+0,3.71555066E+0,1.42224669E-1,
1500.00,4.00000000E+0,3.71555066E+0,1.42224669E-1,
1501.953100,7.00000000E+0,3.71555066E+0,1.24140525E+0,
1503.906300,4.00000000E+0,3.71555066E+0,1.42224669E-1,
1505.859400,1.20000000E+1,3.71555066E+0,2.39151454E+0,
1507.812500,3.00000000E+0,3.71555066E+0,-4.13123369E-1,
1509.765600,6.00000000E+0,3.71555042E+0,9.32622671E-1,
1511.718800,3.00000000E+0,3.71555042E+0,-4.13123250E-1,
1513.671900,3.00000000E+0,3.71555042E+0,-4.13123250E-1,
1515.625000,2.00000000E+0,3.71555042E+0,-1.21307731E+0,
1517.578100,9.00000000E+0,3.71555042E+0,1.76148319E+0,
1519.531300,3.00000000E+0,3.71555042E+0,-4.13123250E-1,
1521.484400,8.00000000E+0,3.71555018E+0,1.51478171E+0,
1523.437500,9.00000000E+0,3.71555018E+0,1.76148331E+0,
1525.390600,6.00000000E+0,3.71555018E+0,9.32622731E-1,
1527.343800,7.00000000E+0,3.71555018E+0,1.24140537E+0,
1529.296900,5.00000000E+0,3.71555018E+0,5.74423432E-1,
1531.25000,1.00000000E+0,3.71555018E+0,-2.71555018E+0,
1533.203100,6.00000000E+0,3.71555018E+0,9.32622731E-1,
1535.156300,4.00000000E+0,3.71555018E+0,1.42224908E-1,
1537.109400,9.00000000E+0,3.71554995E+0,1.76148331E+0,
1539.062500,5.00000000E+0,3.71554995E+0,5.74423552E-1,
1541.015600,5.00000000E+0,3.71554995E+0,5.74423552E-1,
1542.968800,6.00000000E+0,3.71554995E+0,9.32622850E-1,
1544.921900,6.00000000E+0,3.71554995E+0,9.32622850E-1,
1546.875000,3.00000000E+0,3.71554995E+0,-4.13122952E-1,
1548.828100,6.00000000E+0,3.71554995E+0,9.32622850E-1,
1550.781300,2.00000000E+0,3.71554995E+0,-1.21307695E+0,
1552.734400,9.00000000E+0,3.71554995E+0,1.76148331E+0,
1554.687500,6.00000000E+0,3.71554995E+0,9.32622850E-1,
1556.640600,3.00000000E+0,3.71554971E+0,-4.13122833E-1,
1558.593800,5.00000000E+0,3.71554971E+0,5.74423611E-1,
1560.546900,6.00000000E+0,3.71554971E+0,9.32622969E-1,
1562.5000,3.00000000E+0,3.71554971E+0,-4.13122833E-1,
1564.453100,3.00000000E+0,3.71554971E+0,-4.13122833E-1,
1566.406300,4.00000000E+0,3.71554971E+0,1.42225146E-1,
1568.359400,5.00000000E+0,3.71554971E+0,5.74423611E-1,
1570.312500,2.00000000E+0,3.71554971E+0,-1.21307683E+0,
1572.265600,4.00000000E+0,3.71554971E+0,1.42225146E-1,
1574.218800,2.00000000E+0,3.71554971E+0,-1.21307683E+0,
1576.171900,1.10000000E+1,3.71554971E+0,2.19634438E+0,
1578.125000,8.00000000E+0,3.71554971E+0,1.51478195E+0,
1580.078100,4.00000000E+0,3.71554947E+0,1.42225266E-1,
1582.031300,1.10000000E+1,3.71554947E+0,2.19634461E+0,
1583.984400,4.00000000E+0,3.71554947E+0,1.42225266E-1,
1585.937500,3.00000000E+0,3.71554947E+0,-4.13122684E-1,
1587.890600,3.00000000E+0,3.71554947E+0,-4.13122684E-1,
1589.843800,4.00000000E+0,3.71554947E+0,1.42225266E-1,
1591.796900,4.00000000E+0,3.71554947E+0,1.42225266E-1,
1593.75000,3.00000000E+0,3.71554947E+0,-4.13122684E-1,
1595.703100,4.00000000E+0,3.71554947E+0,1.42225266E-1,
1597.656300,2.00000000E+0,3.71554947E+0,-1.21307671E+0,
1599.609400,4.00000000E+0,3.71554947E+0,1.42225266E-1,
1601.562500,3.00000000E+0,3.71554947E+0,-4.13122684E-1,
1603.515600,3.00000000E+0,3.71554947E+0,-4.13122684E-1,
1605.468800,6.00000000E+0,3.71554947E+0,9.32623029E-1,
1607.421900,4.00000000E+0,3.71554947E+0,1.42225266E-1,
1609.375000,6.00000000E+0,3.71554947E+0,9.32623029E-1,
1611.328100,3.00000000E+0,3.71554923E+0,-4.13122535E-1,
1613.281300,2.00000000E+0,3.71554923E+0,-1.21307647E+0,
1615.234400,3.00000000E+0,3.71554923E+0,-4.13122535E-1,
1617.187500,1.00000000E+0,3.71554923E+0,-2.71554923E+0,
1619.140600,5.00000000E+0,3.71554923E+0,5.74423850E-1,
1621.093800,6.00000000E+0,3.71554923E+0,9.32623148E-1,
1623.046900,6.00000000E+0,3.71554923E+0,9.32623148E-1,
1625.000,5.00000000E+0,3.71554923E+0,5.74423850E-1,
1626.953100,4.00000000E+0,3.71554923E+0,1.42225385E-1,
