AD3-fit data

Labels,AD3,AD3F2,AD3F2R,
822.265630,5.10000000E+1,4.59743690E+1,7.03729093E-1,
824.218750,4.00000000E+1,4.59037590E+1,-9.33466256E-1,
826.171880,3.30000000E+1,4.58333130E+1,-2.23399305E+0,
828.12500,4.90000000E+1,4.57630310E+1,4.62424129E-1,
830.078130,3.50000000E+1,4.56929092E+1,-1.80743158E+0,
832.031250,4.60000000E+1,4.56229515E+1,5.55927679E-2,
833.984380,6.30000000E+1,4.55531540E+1,2.19809604E+0,
835.937500,4.10000000E+1,4.54835129E+1,-7.00207055E-1,
837.890630,4.10000000E+1,4.54140358E+1,-6.89356565E-1,
839.843750,4.80000000E+1,4.53447189E+1,3.83256823E-1,
841.796880,5.50000000E+1,4.52755623E+1,1.31124294E+0,
843.7500,3.80000000E+1,4.52065659E+1,-1.16905940E+0,
845.703130,6.10000000E+1,4.51377258E+1,2.03095603E+0,
847.656250,4.00000000E+1,4.50690422E+1,-8.01485956E-1,
849.609380,3.70000000E+1,4.50005188E+1,-1.31527722E+0,
851.562500,4.50000000E+1,4.49321556E+1,1.01136444E-2,
853.515630,5.40000000E+1,4.48639488E+1,1.24325907E+0,
855.468750,4.10000000E+1,4.47958984E+1,-5.92819750E-1,
857.421880,4.20000000E+1,4.47280083E+1,-4.20940816E-1,
859.37500,4.80000000E+1,4.46602707E+1,4.82048422E-1,
861.328130,4.70000000E+1,4.45926895E+1,3.51142317E-1,
863.281250,4.40000000E+1,4.45252686E+1,-7.91872144E-2,
865.234380,5.30000000E+1,4.44579964E+1,1.17333448E+0,
867.187500,4.50000000E+1,4.43908806E+1,9.08021629E-2,
869.140630,5.30000000E+1,4.43239212E+1,1.19175112E+0,
871.093750,5.30000000E+1,4.42571182E+1,1.20092714E+0,
873.046880,4.60000000E+1,4.41904640E+1,2.66801536E-1,
875.00,6.10000000E+1,4.41239700E+1,2.16075420E+0,
876.953130,5.70000000E+1,4.40576248E+1,1.71425951E+0,
878.906250,4.50000000E+1,4.39914322E+1,1.50348410E-1,
880.859380,4.60000000E+1,4.39253960E+1,3.05883676E-1,
882.812500,4.40000000E+1,4.38595085E+1,2.11798884E-2,
884.765630,3.90000000E+1,4.37937698E+1,-7.67617524E-1,
886.718750,4.40000000E+1,4.37281876E+1,4.09772694E-2,
888.671880,4.30000000E+1,4.36627541E+1,-1.01069048E-1,
890.62500,4.90000000E+1,4.35974731E+1,7.71789551E-1,
892.578130,3.70000000E+1,4.35323410E+1,-1.07391024E+0,
894.531250,4.70000000E+1,4.34673615E+1,5.15288293E-1,
896.484380,5.20000000E+1,4.34025269E+1,1.19225502E+0,
898.437500,3.10000000E+1,4.33378448E+1,-2.21594238E+0,
900.390630,3.90000000E+1,4.32733116E+1,-6.84277475E-1,
902.343750,3.60000000E+1,4.32089272E+1,-1.20148790E+0,
904.296880,3.90000000E+1,4.31446915E+1,-6.63681805E-1,
906.2500,4.10000000E+1,4.30806046E+1,-3.24935824E-1,
908.203130,4.20000000E+1,4.30166626E+1,-1.56874448E-1,
910.156250,5.80000000E+1,4.29528694E+1,1.97578502E+0,
912.109380,4.80000000E+1,4.28892250E+1,7.37676859E-1,
914.062500,4.00000000E+1,4.28257256E+1,-4.46786433E-1,
916.015630,4.00000000E+1,4.27623711E+1,-4.36769217E-1,
917.968750,3.80000000E+1,4.26991615E+1,-7.62304664E-1,
919.921880,4.40000000E+1,4.26361008E+1,2.05615550E-1,
921.87500,4.00000000E+1,4.25731850E+1,-4.06856269E-1,
923.828130,3.80000000E+1,4.25104141E+1,-7.31685817E-1,
925.781250,4.80000000E+1,4.24477882E+1,8.01392734E-1,
927.734380,4.30000000E+1,4.23853035E+1,9.37403366E-2,
929.687500,4.00000000E+1,4.23229675E+1,-3.67293417E-1,
931.640630,4.50000000E+1,4.22607689E+1,4.08340484E-1,
933.593750,4.20000000E+1,4.21987190E+1,-3.06630116E-2,
935.546880,4.50000000E+1,4.21368103E+1,4.26819116E-1,
937.500,4.70000000E+1,4.20750427E+1,7.18378842E-1,
939.453130,4.50000000E+1,4.20134201E+1,4.45213050E-1,
941.406250,4.20000000E+1,4.19519348E+1,7.41661899E-3,
943.359380,3.80000000E+1,4.18905945E+1,-6.31137788E-1,
945.312500,4.00000000E+1,4.18293991E+1,-2.89253414E-1,
947.265630,4.60000000E+1,4.17683411E+1,6.23924077E-1,
949.218750,4.60000000E+1,4.17074242E+1,6.32905781E-1,
951.171880,3.20000000E+1,4.16466484E+1,-1.70530260E+0,
953.12500,3.20000000E+1,4.15860138E+1,-1.69458389E+0,
955.078130,2.70000000E+1,4.15255165E+1,-2.79543686E+0,
957.031250,3.60000000E+1,4.14651566E+1,-9.10859406E-1,
958.984380,4.40000000E+1,4.14049377E+1,3.91220361E-1,
960.937500,3.50000000E+1,4.13448601E+1,-1.07247710E+0,
962.890630,3.30000000E+1,4.12849197E+1,-1.44221938E+0,
964.843750,4.10000000E+1,4.12251167E+1,-3.51573266E-2,
966.796880,3.80000000E+1,4.11654510E+1,-5.13503969E-1,
968.7500,3.30000000E+1,4.11059227E+1,-1.41106009E+0,
970.703130,4.40000000E+1,4.10465317E+1,4.45252120E-1,
972.656250,4.40000000E+1,4.09872818E+1,4.54184353E-1,
974.609380,4.70000000E+1,4.09281616E+1,8.85668635E-1,
976.562500,4.20000000E+1,4.08691826E+1,1.74488917E-1,
978.515630,4.40000000E+1,4.08103371E+1,4.80859786E-1,
980.468750,4.00000000E+1,4.07516289E+1,-1.18842959E-1,
982.421880,3.50000000E+1,4.06930542E+1,-9.62301791E-1,
984.37500,4.00000000E+1,4.06346169E+1,-1.00341737E-1,
986.328130,3.70000000E+1,4.05763092E+1,-5.87941647E-1,
988.281250,3.80000000E+1,4.05181427E+1,-4.08496678E-1,
990.234380,4.50000000E+1,4.04601059E+1,6.76767468E-1,
992.187500,2.80000000E+1,4.04022026E+1,-2.34379601E+0,
994.140630,4.50000000E+1,4.03444328E+1,6.94010973E-1,
996.093750,3.40000000E+1,4.02868004E+1,-1.07817733E+0,
998.046880,5.70000000E+1,4.02292976E+1,2.22133374E+0,
1000.00,4.50000000E+1,4.01719246E+1,7.19726980E-1,
1001.953100,3.90000000E+1,4.01146851E+1,-1.78492457E-1,
1003.906300,4.70000000E+1,4.00575790E+1,1.01265621E+0,
1005.859400,4.20000000E+1,4.00006027E+1,3.08513701E-1,
1007.812500,4.40000000E+1,3.99437599E+1,6.11501217E-1,
1009.765600,4.30000000E+1,3.98870468E+1,4.74720895E-1,
1011.718800,4.90000000E+1,3.98304634E+1,1.30993378E+0,
1013.671900,3.60000000E+1,3.97740135E+1,-6.29002273E-1,
1015.625000,3.30000000E+1,3.97176933E+1,-1.16940033E+0,
1017.578100,3.70000000E+1,3.96614990E+1,-4.37547743E-1,
1019.531300,3.90000000E+1,3.96054382E+1,-9.69477072E-2,
1021.484400,3.80000000E+1,3.95495071E+1,-2.51363248E-1,
1023.437500,4.80000000E+1,3.94937019E+1,1.22777843E+0,
1025.390600,4.80000000E+1,3.94380264E+1,1.23581445E+0,
1027.343800,3.10000000E+1,3.93824768E+1,-1.50553727E+0,
1029.296900,3.50000000E+1,3.93270569E+1,-7.31406093E-1,
1031.25000,4.30000000E+1,3.92717667E+1,5.68550229E-1,
1033.203100,4.20000000E+1,3.92166023E+1,4.29487586E-1,
1035.156300,2.60000000E+1,3.91615639E+1,-2.58119512E+0,
1037.109400,5.30000000E+1,3.91066551E+1,1.90839767E+0,
1039.062500,3.50000000E+1,3.90518684E+1,-6.84890747E-1,
1041.015600,3.60000000E+1,3.89972115E+1,-4.99535233E-1,
1042.968800,4.10000000E+1,3.89426804E+1,3.21299344E-1,
1044.921900,3.90000000E+1,3.88882751E+1,1.78902950E-2,
1046.875000,4.20000000E+1,3.88339958E+1,4.88525063E-1,
1048.828100,3.90000000E+1,3.87798386E+1,3.52540463E-2,
1050.781300,3.30000000E+1,3.87258072E+1,-9.96735096E-1,
1052.734400,4.40000000E+1,3.86718979E+1,8.03241611E-1,
1054.687500,3.90000000E+1,3.86181183E+1,6.11500144E-2,
1056.640600,4.60000000E+1,3.85644608E+1,1.09631050E+0,
1058.593800,3.70000000E+1,3.85109291E+1,-2.48395219E-1,
1060.546900,3.60000000E+1,3.84575157E+1,-4.09585953E-1,
1062.5000,2.80000000E+1,3.84042282E+1,-1.96621442E+0,
1064.453100,4.80000000E+1,3.83510590E+1,1.39270473E+0,
1066.406300,3.50000000E+1,3.82980194E+1,-5.57467043E-1,
1068.359400,4.30000000E+1,3.82450981E+1,7.25115716E-1,
1070.312500,4.60000000E+1,3.81922989E+1,1.15118277E+0,
1072.265600,4.90000000E+1,3.81396179E+1,1.55148315E+0,
1074.218800,5.90000000E+1,3.80870628E+1,2.72263241E+0,
1076.171900,3.30000000E+1,3.80346298E+1,-8.76416564E-1,
1078.125000,4.10000000E+1,3.79823151E+1,4.71283197E-1,
1080.078100,4.20000000E+1,3.79301224E+1,6.27995729E-1,
1082.031300,3.60000000E+1,3.78780479E+1,-3.13007981E-1,
1083.984400,4.40000000E+1,3.78260956E+1,9.30751145E-1,
1085.937500,4.30000000E+1,3.77742615E+1,7.96917677E-1,
1087.890600,2.80000000E+1,3.77225494E+1,-1.83738923E+0,
1089.843800,4.00000000E+1,3.76709518E+1,3.68254840E-1,
1091.796900,4.80000000E+1,3.76194763E+1,1.49829960E+0,
1093.75000,2.60000000E+1,3.75681190E+1,-2.26869488E+0,
1095.703100,4.20000000E+1,3.75168800E+1,6.91760421E-1,
1097.656300,4.20000000E+1,3.74657593E+1,6.99648559E-1,
1099.609400,4.10000000E+1,3.74147568E+1,5.59920907E-1,
1101.562500,5.00000000E+1,3.73638725E+1,1.78701830E+0,
1103.515600,3.90000000E+1,3.73131027E+1,2.70119756E-1,
1105.468800,4.20000000E+1,3.72624512E+1,7.31019676E-1,
1107.421900,4.10000000E+1,3.72119141E+1,5.91599643E-1,
1109.375000,3.10000000E+1,3.71614952E+1,-1.10663724E+0,
1111.328100,4.10000000E+1,3.71111946E+1,6.07329369E-1,
1113.281300,4.20000000E+1,3.70610085E+1,7.62102962E-1,
1115.234400,4.20000000E+1,3.70109367E+1,7.69829154E-1,
1117.187500,3.80000000E+1,3.69609833E+1,1.68550774E-1,
1119.140600,3.70000000E+1,3.69111443E+1,1.46077946E-2,
1121.093800,3.90000000E+1,3.68614197E+1,3.42446923E-1,
1123.046900,3.50000000E+1,3.68118057E+1,-3.06251079E-1,
1125.000,4.00000000E+1,3.67623100E+1,5.11923730E-1,
1126.953100,4.60000000E+1,3.67129288E+1,1.36930394E+0,
1128.906300,3.60000000E+1,3.66636620E+1,-1.10610329E-1,
1130.859400,3.20000000E+1,3.66145058E+1,-8.15737069E-1,
1132.812500,4.30000000E+1,3.65654640E+1,9.81257558E-1,
1134.765600,3.10000000E+1,3.65165367E+1,-9.90799248E-1,
1136.718800,4.20000000E+1,3.64677162E+1,8.53649914E-1,
1138.671900,4.10000000E+1,3.64190140E+1,7.15429783E-1,
1140.625000,4.90000000E+1,3.63704224E+1,1.80422533E+0,
1142.578100,4.20000000E+1,3.63219414E+1,8.76143456E-1,
1144.531300,4.10000000E+1,3.62735748E+1,7.38143563E-1,
1146.484400,3.30000000E+1,3.62253151E+1,-5.61455309E-1,
1148.437500,4.20000000E+1,3.61771698E+1,8.98482203E-1,
1150.390600,3.80000000E+1,3.61291351E+1,3.03494364E-1,
1152.343800,3.30000000E+1,3.60812149E+1,-5.36370695E-1,
1154.296900,5.40000000E+1,3.60334015E+1,2.44494438E+0,
1156.25000,3.00000000E+1,3.59856987E+1,-1.09283412E+0,
1158.203100,3.70000000E+1,3.59381065E+1,1.74574211E-1,
1160.156300,4.20000000E+1,3.58906250E+1,9.42697048E-1,
1162.109400,4.30000000E+1,3.58432503E+1,1.09139407E+0,
1164.062500,4.20000000E+1,3.57959862E+1,9.57300127E-1,
1166.015600,3.60000000E+1,3.57488289E+1,4.18618508E-2,
1167.968800,3.20000000E+1,3.57017822E+1,-6.54388845E-1,
1169.921900,3.90000000E+1,3.56548462E+1,5.35653293E-1,
1171.875000,3.70000000E+1,3.56080132E+1,2.28841230E-1,
1173.828100,4.20000000E+1,3.55612907E+1,9.93514419E-1,
1175.781300,2.70000000E+1,3.55146790E+1,-1.63865077E+0,
1177.734400,3.30000000E+1,3.54681702E+1,-4.29653287E-1,
1179.687500,4.60000000E+1,3.54217682E+1,1.55967522E+0,
1181.640600,3.70000000E+1,3.53754768E+1,2.67069966E-1,
1183.593800,3.00000000E+1,3.53292885E+1,-9.72990513E-1,
1185.546900,3.40000000E+1,3.52832108E+1,-2.20068827E-1,
1187.5000,4.20000000E+1,3.52372360E+1,1.04351711E+0,
1189.453100,4.30000000E+1,3.51913643E+1,1.19080579E+0,
1191.406300,2.50000000E+1,3.51456032E+1,-2.02912068E+0,
1193.359400,3.30000000E+1,3.50999451E+1,-3.65553528E-1,
1195.312500,4.40000000E+1,3.50543900E+1,1.34860146E+0,
1197.265600,4.20000000E+1,3.50089455E+1,1.07874310E+0,
1199.218800,3.60000000E+1,3.49636040E+1,1.72732666E-1,
1201.171900,2.50000000E+1,3.49183655E+1,-1.98367310E+0,
1203.125000,4.00000000E+1,3.48732300E+1,8.10613513E-1,
1205.078100,4.80000000E+1,3.48282013E+1,1.90118539E+0,
1207.031300,5.40000000E+1,3.47832756E+1,2.61506486E+0,
1208.984400,3.50000000E+1,3.47384529E+1,4.42095287E-2,
1210.937500,3.00000000E+1,3.46937332E+1,-8.56954515E-1,
1212.890600,3.90000000E+1,3.46491165E+1,6.96698964E-1,
1214.843800,3.80000000E+1,3.46046028E+1,5.50806165E-1,
1216.796900,3.20000000E+1,3.45601921E+1,-4.52582300E-1,
1218.75000,3.20000000E+1,3.45158844E+1,-4.44749743E-1,
1220.703100,3.30000000E+1,3.44716759E+1,-2.56185889E-1,
1222.656300,3.80000000E+1,3.44275742E+1,5.79523981E-1,
1224.609400,3.60000000E+1,3.43835716E+1,2.69404739E-1,
1226.562500,3.90000000E+1,3.43396683E+1,7.46250331E-1,
1228.515600,3.50000000E+1,3.42958679E+1,1.19020045E-1,
1230.468800,3.20000000E+1,3.42521706E+1,-3.98131281E-1,
1232.421900,3.30000000E+1,3.42085724E+1,-2.10385457E-1,
1234.375000,3.10000000E+1,3.41650734E+1,-5.68463981E-1,
1236.328100,2.20000000E+1,3.41216774E+1,-2.58435035E+0,
1238.281300,3.20000000E+1,3.40783806E+1,-3.67409259E-1,
1240.234400,3.70000000E+1,3.40351830E+1,4.87412930E-1,
1242.187500,3.00000000E+1,3.39920807E+1,-7.28850901E-1,
1244.140600,3.40000000E+1,3.39490814E+1,8.73246416E-3,
1246.093800,2.20000000E+1,3.39061813E+1,-2.53840637E+0,
1248.046900,4.30000000E+1,3.38633804E+1,1.39332139E+0,
1250.00,4.50000000E+1,3.38206787E+1,1.66651487E+0,
1251.953100,3.60000000E+1,3.37780724E+1,3.70321274E-1,
1253.906300,3.90000000E+1,3.37355690E+1,8.42983603E-1,
1255.859400,4.20000000E+1,3.36931610E+1,1.28177309E+0,
1257.812500,2.50000000E+1,3.36508484E+1,-1.73016965E+0,
1259.765600,4.00000000E+1,3.36086349E+1,1.01056361E+0,
1261.718800,3.70000000E+1,3.35665207E+1,5.64460516E-1,
1263.671900,3.80000000E+1,3.35245018E+1,7.26021707E-1,
1265.625000,3.40000000E+1,3.34825783E+1,8.87370929E-2,
1267.578100,3.50000000E+1,3.34407539E+1,2.63560683E-1,
1269.531300,3.80000000E+1,3.33990250E+1,7.46376693E-1,
1271.484400,3.70000000E+1,3.33573914E+1,5.98841190E-1,
1273.437500,3.40000000E+1,3.33158569E+1,1.17329568E-1,
1275.390600,3.00000000E+1,3.32744141E+1,-5.97823501E-1,
1277.343800,3.50000000E+1,3.32330704E+1,2.98665613E-1,
1279.296900,3.10000000E+1,3.31918182E+1,-3.93662184E-1,
1281.25000,3.70000000E+1,3.31506653E+1,6.32826746E-1,
1283.203100,2.90000000E+1,3.31096039E+1,-7.63134301E-1,
1285.156300,2.90000000E+1,3.30686378E+1,-7.55527079E-1,
1287.109400,2.80000000E+1,3.30277634E+1,-9.50158000E-1,
1289.062500,3.50000000E+1,3.29869881E+1,3.40261132E-1,
1291.015600,3.20000000E+1,3.29463043E+1,-1.67284548E-1,
1292.968800,3.90000000E+1,3.29057159E+1,9.75866437E-1,
1294.921900,3.60000000E+1,3.28652191E+1,5.22463500E-1,
1296.875000,2.80000000E+1,3.28248138E+1,-9.11804140E-1,
1298.828100,4.40000000E+1,3.27845078E+1,1.69079912E+0,
1300.781300,4.30000000E+1,3.27442894E+1,1.56398118E+0,
1302.734400,3.20000000E+1,3.27041664E+1,-1.24480210E-1,
1304.687500,4.50000000E+1,3.26641350E+1,1.83892226E+0,
1306.640600,4.40000000E+1,3.26241951E+1,1.71496713E+0,
1308.593800,3.60000000E+1,3.25843468E+1,5.69275558E-1,
1310.546900,2.60000000E+1,3.25445900E+1,-1.28349972E+0,
1312.5000,3.60000000E+1,3.25049286E+1,5.82511902E-1,
1314.453100,3.40000000E+1,3.24653549E+1,2.63189465E-1,
1316.406300,3.10000000E+1,3.24258728E+1,-2.56094307E-1,
1318.359400,2.30000000E+1,3.23864822E+1,-1.95721686E+0,
1320.312500,3.40000000E+1,3.23471832E+1,2.83455729E-1,
1322.265600,2.90000000E+1,3.23079720E+1,-6.14274979E-1,
1324.218800,3.20000000E+1,3.22688522E+1,-4.75268103E-2,
1326.171900,4.00000000E+1,3.22298241E+1,1.22857273E+0,
1328.125000,3.00000000E+1,3.21908836E+1,-3.99998814E-1,
1330.078100,4.00000000E+1,3.21520348E+1,1.24087226E+0,
1332.031300,2.80000000E+1,3.21132774E+1,-7.77336359E-1,
1333.984400,2.30000000E+1,3.20746040E+1,-1.89218581E+0,
1335.937500,4.30000000E+1,3.20360260E+1,1.67199039E+0,
1337.890600,2.70000000E+1,3.19975319E+1,-9.61775482E-1,
1339.843800,6.10000000E+1,3.19591293E+1,3.71830225E+0,
1341.796900,2.70000000E+1,3.19208145E+1,-9.47011173E-1,
1343.75000,2.80000000E+1,3.18825874E+1,-7.33740091E-1,
1345.703100,3.70000000E+1,3.18444481E+1,8.47567499E-1,
1347.656300,3.40000000E+1,3.18063965E+1,3.76199901E-1,
1349.609400,3.30000000E+1,3.17684326E+1,2.14388371E-1,
1351.562500,3.60000000E+1,3.17305603E+1,7.11573303E-1,
1353.515600,2.40000000E+1,3.16927719E+1,-1.57028055E+0,
1355.468800,3.60000000E+1,3.16550674E+1,7.24155426E-1,
1357.421900,2.90000000E+1,3.16174545E+1,-4.86049116E-1,
1359.375000,2.40000000E+1,3.15799255E+1,-1.54724586E+0,
1361.328100,3.70000000E+1,3.15424843E+1,8.97210062E-1,
1363.281300,3.70000000E+1,3.15051308E+1,9.03350949E-1,
1365.234400,3.00000000E+1,3.14678612E+1,-2.67993569E-1,
1367.187500,1.90000000E+1,3.14306793E+1,-2.85179353E+0,
1369.140600,3.40000000E+1,3.13935814E+1,4.46997106E-1,
1371.093800,3.10000000E+1,3.13565674E+1,-6.40413910E-2,
1373.046900,4.40000000E+1,3.13196411E+1,1.91163611E+0,
1375.000,3.70000000E+1,3.12827988E+1,9.39902127E-1,
1376.953100,3.40000000E+1,3.12460423E+1,4.72299844E-1,
1378.906300,2.80000000E+1,3.12093697E+1,-6.06513858E-1,
1380.859400,2.30000000E+1,3.11727829E+1,-1.70414305E+0,
1382.812500,3.50000000E+1,3.11362801E+1,6.53087854E-1,
1384.765600,3.90000000E+1,3.10998611E+1,1.26503468E+0,
1386.718800,3.60000000E+1,3.10635242E+1,8.22745979E-1,
1388.671900,3.10000000E+1,3.10272732E+1,-4.89840750E-3,
1390.625000,3.30000000E+1,3.09911041E+1,3.49703878E-1,
1392.578100,2.70000000E+1,3.09550209E+1,-7.61144102E-1,
1394.531300,3.40000000E+1,3.09190178E+1,5.28384089E-1,
1396.484400,2.90000000E+1,3.08830986E+1,-3.49682629E-1,
1398.437500,3.80000000E+1,3.08472633E+1,1.16032708E+0,
1400.390600,2.80000000E+1,3.08115101E+1,-5.31325459E-1,
1402.343800,3.80000000E+1,3.07758389E+1,1.17191374E+0,
1404.296900,2.70000000E+1,3.07402496E+1,-7.19811380E-1,
1406.25000,2.60000000E+1,3.07047424E+1,-9.22675908E-1,
1408.203100,3.30000000E+1,3.06693192E+1,4.05719459E-1,
1410.156300,3.00000000E+1,3.06339760E+1,-1.15747653E-1,
1412.109400,4.10000000E+1,3.05987129E+1,1.62440813E+0,
1414.062500,3.70000000E+1,3.05635338E+1,1.05814850E+0,
1416.015600,4.60000000E+1,3.05284348E+1,2.28115797E+0,
1417.968800,3.30000000E+1,3.04934158E+1,4.36340302E-1,
1419.921900,2.90000000E+1,3.04584770E+1,-2.70832390E-1,
1421.875000,3.30000000E+1,3.04236202E+1,4.48490173E-1,
1423.828100,2.70000000E+1,3.03888435E+1,-6.52183235E-1,
1425.781300,3.60000000E+1,3.03541451E+1,9.40975845E-1,
1427.734400,2.80000000E+1,3.03195267E+1,-4.38349336E-1,
1429.687500,3.60000000E+1,3.02849903E+1,9.52501595E-1,
1431.640600,2.90000000E+1,3.02505341E+1,-2.32218340E-1,
1433.593800,3.00000000E+1,3.02161541E+1,-3.94641608E-2,
1435.546900,3.40000000E+1,3.01818542E+1,6.54806614E-1,
1437.5000,3.10000000E+1,3.01476345E+1,1.53089359E-1,
1439.453100,4.30000000E+1,3.01134949E+1,1.96517360E+0,
1441.406300,2.40000000E+1,3.00794296E+1,-1.24095845E+0,
1443.359400,2.10000000E+1,3.00454483E+1,-1.97387862E+0,
1445.312500,3.50000000E+1,3.00115414E+1,8.43203425E-1,
1447.265600,3.00000000E+1,2.99777145E+1,4.06874996E-3,
1449.218800,3.50000000E+1,2.99439640E+1,8.54626060E-1,
1451.171900,3.70000000E+1,2.99102917E+1,1.16554093E+0,
1453.125000,3.40000000E+1,2.98766975E+1,7.07140565E-1,
1455.078100,2.40000000E+1,2.98431816E+1,-1.19273448E+0,
1457.031300,3.10000000E+1,2.98097420E+1,2.13776648E-1,
1458.984400,2.90000000E+1,2.97763786E+1,-1.44169897E-1,
1460.937500,2.90000000E+1,2.97430935E+1,-1.37988999E-1,
1462.890600,2.90000000E+1,2.97098846E+1,-1.31822273E-1,
1464.843800,2.50000000E+1,2.96767502E+1,-9.35350001E-1,
1466.796900,2.90000000E+1,2.96436958E+1,-1.19531319E-1,
1468.75000,2.60000000E+1,2.96107140E+1,-7.08119273E-1,
1470.703100,2.20000000E+1,2.95778103E+1,-1.61559463E+0,
1472.656300,2.90000000E+1,2.95449829E+1,-1.01200789E-1,
1474.609400,3.00000000E+1,2.95122299E+1,8.90542269E-2,
1476.562500,2.80000000E+1,2.94795513E+1,-2.79608935E-1,
1478.515600,3.70000000E+1,2.94469490E+1,1.24171400E+0,
1480.468800,3.60000000E+1,2.94144211E+1,1.09759653E+0,
1482.421900,3.50000000E+1,2.93819714E+1,9.49620187E-1,
1484.375000,2.80000000E+1,2.93495941E+1,-2.55049318E-1,
1486.328100,3.30000000E+1,2.93172913E+1,6.41077340E-1,
1488.281300,2.70000000E+1,2.92850647E+1,-4.39760894E-1,
1490.234400,3.60000000E+1,2.92529106E+1,1.12451494E+0,
1492.187500,3.00000000E+1,2.92208309E+1,1.42256171E-1,
1494.140600,3.20000000E+1,2.91888256E+1,4.96950120E-1,
1496.093800,2.80000000E+1,2.91568947E+1,-2.18632549E-1,
1498.046900,2.90000000E+1,2.91250362E+1,-2.32186466E-2,
1500.00,3.30000000E+1,2.90932503E+1,6.80077851E-1,
1501.953100,2.80000000E+1,2.90615387E+1,-2.00611964E-1,
1503.906300,3.30000000E+1,2.90299015E+1,6.91105425E-1,
1505.859400,3.60000000E+1,2.89983349E+1,1.16694415E+0,
1507.812500,2.80000000E+1,2.89668427E+1,-1.82716087E-1,
1509.765600,2.70000000E+1,2.89354210E+1,-3.72471958E-1,
1511.718800,2.90000000E+1,2.89040756E+1,1.78127103E-2,
1513.671900,2.80000000E+1,2.88727989E+1,-1.64943501E-1,
1515.625000,2.10000000E+1,2.88415947E+1,-1.71117628E+0,
1517.578100,3.50000000E+1,2.88104630E+1,1.04622269E+0,
1519.531300,3.20000000E+1,2.87794037E+1,5.69326401E-1,
1521.484400,3.30000000E+1,2.87484131E+1,7.40106285E-1,
1523.437500,3.00000000E+1,2.87174969E+1,2.34151974E-1,
1525.390600,1.90000000E+1,2.86866512E+1,-2.22227025E+0,
1527.343800,2.20000000E+1,2.86558762E+1,-1.41903758E+0,
1529.296900,3.00000000E+1,2.86251717E+1,2.51008183E-1,
1531.25000,4.20000000E+1,2.85945396E+1,2.06850743E+0,
1533.203100,2.50000000E+1,2.85639763E+1,-7.12795258E-1,
1535.156300,3.10000000E+1,2.85334854E+1,4.42999095E-1,
1537.109400,3.00000000E+1,2.85030632E+1,2.73302019E-1,
1539.062500,3.00000000E+1,2.84727097E+1,2.78843790E-1,
1541.015600,2.00000000E+1,2.84424286E+1,-1.88778448E+0,
1542.968800,2.90000000E+1,2.84122162E+1,1.09148711E-1,
1544.921900,1.60000000E+1,2.83820724E+1,-3.09551811E+0,
1546.875000,3.20000000E+1,2.83519993E+1,6.44881487E-1,
1548.828100,2.70000000E+1,2.83219948E+1,-2.54418015E-1,
1550.781300,2.40000000E+1,2.82920609E+1,-8.76113296E-1,
1552.734400,3.90000000E+1,2.82621956E+1,1.71942484E+0,
1554.687500,2.70000000E+1,2.82323971E+1,-2.37174928E-1,
1556.640600,2.70000000E+1,2.82026691E+1,-2.31453791E-1,
1558.593800,2.30000000E+1,2.81730080E+1,-1.07864678E+0,
1560.546900,2.90000000E+1,2.81434174E+1,1.59063399E-1,
1562.5000,4.90000000E+1,2.81138954E+1,2.98372912E+0,
1564.453100,2.50000000E+1,2.80844383E+1,-6.16887629E-1,
1566.406300,3.10000000E+1,2.80550499E+1,5.28928638E-1,
1568.359400,2.60000000E+1,2.80257301E+1,-3.97278368E-1,
1570.312500,2.70000000E+1,2.79964790E+1,-1.91772476E-1,
1572.265600,3.20000000E+1,2.79672928E+1,7.12888658E-1,
1574.218800,3.70000000E+1,2.79381771E+1,1.48975456E+0,
1576.171900,3.20000000E+1,2.79091263E+1,7.23171115E-1,
1578.125000,2.80000000E+1,2.78801422E+1,2.26509925E-2,
1580.078100,3.00000000E+1,2.78512268E+1,3.92310530E-1,
1582.031300,3.20000000E+1,2.78223763E+1,7.38506496E-1,
1583.984400,3.20000000E+1,2.77935944E+1,7.43594468E-1,
1585.937500,3.00000000E+1,2.77648773E+1,4.08075720E-1,
1587.890600,2.10000000E+1,2.77362251E+1,-1.46996486E+0,
1589.843800,2.90000000E+1,2.77076416E+1,2.39984930E-1,
1591.796900,2.90000000E+1,2.76791229E+1,2.45280713E-1,
1593.75000,2.80000000E+1,2.76506691E+1,6.60173371E-2,
1595.703100,1.60000000E+1,2.76222801E+1,-2.90557003E+0,
1597.656300,2.30000000E+1,2.75939598E+1,-9.57906842E-1,
1599.609400,3.00000000E+1,2.75657024E+1,4.44439918E-1,
1601.562500,4.00000000E+1,2.75375099E+1,1.97049272E+0,
1603.515600,2.50000000E+1,2.75093842E+1,-5.01876831E-1,
1605.468800,3.70000000E+1,2.74813213E+1,1.56486118E+0,
1607.421900,3.70000000E+1,2.74533234E+1,1.56946397E+0,
1609.375000,3.30000000E+1,2.74253902E+1,9.70414996E-1,
1611.328100,2.80000000E+1,2.73975220E+1,1.13857649E-1,
1613.281300,2.60000000E+1,2.73697166E+1,-2.68623531E-1,
1615.234400,3.10000000E+1,2.73419762E+1,6.57000482E-1,
1617.187500,2.30000000E+1,2.73143005E+1,-8.99593830E-1,
