Labels,AD1,
1759.765600,2.00000000E+1,
1761.718800,2.80000000E+1,
1763.671900,2.60000000E+1,
1765.625000,3.30000000E+1,
1767.578100,3.50000000E+1,
1769.531300,3.30000000E+1,
1771.484400,3.80000000E+1,
1773.437500,3.50000000E+1,
1775.390600,2.50000000E+1,
1777.343800,3.30000000E+1,
1779.296900,3.50000000E+1,
1781.25000,3.70000000E+1,
1783.203100,3.70000000E+1,
1785.156300,2.80000000E+1,
1787.109400,4.10000000E+1,
1789.062500,2.30000000E+1,
1791.015600,3.00000000E+1,
1792.968800,1.70000000E+1,
1794.921900,3.80000000E+1,
1796.875000,1.80000000E+1,
1798.828100,2.70000000E+1,
1800.781300,3.00000000E+1,
1802.734400,2.70000000E+1,
1804.687500,3.20000000E+1,
1806.640600,2.20000000E+1,
1808.593800,3.20000000E+1,
1810.546900,3.80000000E+1,
1812.5000,2.10000000E+1,
1814.453100,2.30000000E+1,
1816.406300,3.70000000E+1,
1818.359400,2.70000000E+1,
1820.312500,2.60000000E+1,
1822.265600,3.90000000E+1,
1824.218800,2.70000000E+1,
1826.171900,3.30000000E+1,
1828.125000,2.40000000E+1,
1830.078100,2.70000000E+1,
1832.031300,2.90000000E+1,
1833.984400,4.10000000E+1,
1835.937500,3.20000000E+1,
1837.890600,2.80000000E+1,
1839.843800,3.00000000E+1,
1841.796900,2.70000000E+1,
1843.75000,1.40000000E+1,
1845.703100,2.40000000E+1,
1847.656300,2.50000000E+1,
1849.609400,2.20000000E+1,
1851.562500,2.50000000E+1,
1853.515600,2.50000000E+1,
1855.468800,2.40000000E+1,
1857.421900,2.40000000E+1,
1859.375000,3.80000000E+1,
1861.328100,2.90000000E+1,
1863.281300,3.00000000E+1,
1865.234400,2.90000000E+1,
1867.187500,3.20000000E+1,
1869.140600,3.20000000E+1,
1871.093800,2.70000000E+1,
1873.046900,2.20000000E+1,
1875.000,3.90000000E+1,
1876.953100,2.70000000E+1,
1878.906300,3.00000000E+1,
1880.859400,2.60000000E+1,
1882.812500,2.70000000E+1,
1884.765600,3.20000000E+1,
1886.718800,3.00000000E+1,
1888.671900,2.70000000E+1,
1890.625000,3.30000000E+1,
1892.578100,3.80000000E+1,
1894.531300,3.00000000E+1,
1896.484400,3.20000000E+1,
1898.437500,3.30000000E+1,
1900.390600,2.70000000E+1,
1902.343800,3.30000000E+1,
1904.296900,2.90000000E+1,
1906.25000,2.90000000E+1,
1908.203100,3.10000000E+1,
1910.156300,2.40000000E+1,
1912.109400,2.70000000E+1,
1914.062500,2.30000000E+1,
1916.015600,3.30000000E+1,
1917.968800,2.60000000E+1,
1919.921900,4.00000000E+1,
1921.875000,3.70000000E+1,
1923.828100,2.90000000E+1,
1925.781300,3.20000000E+1,
1927.734400,3.80000000E+1,
1929.687500,3.00000000E+1,
1931.640600,2.80000000E+1,
1933.593800,3.20000000E+1,
1935.546900,3.20000000E+1,
1937.5000,1.90000000E+1,
1939.453100,2.40000000E+1,
1941.406300,3.40000000E+1,
1943.359400,2.80000000E+1,
1945.312500,1.70000000E+1,
1947.265600,3.70000000E+1,
1949.218800,3.20000000E+1,
1951.171900,3.40000000E+1,
1953.125000,1.70000000E+1,
1955.078100,3.70000000E+1,
1957.031300,2.30000000E+1,
1958.984400,2.70000000E+1,
1960.937500,2.60000000E+1,
1962.890600,3.70000000E+1,
1964.843800,3.30000000E+1,
1966.796900,3.10000000E+1,
1968.75000,2.50000000E+1,
1970.703100,2.90000000E+1,
1972.656300,2.70000000E+1,
1974.609400,3.40000000E+1,
1976.562500,2.80000000E+1,
1978.515600,3.90000000E+1,
1980.468800,2.60000000E+1,
1982.421900,2.90000000E+1,
1984.375000,3.70000000E+1,
1986.328100,3.30000000E+1,
1988.281300,4.10000000E+1,
1990.234400,4.30000000E+1,
1992.187500,2.80000000E+1,
1994.140600,2.80000000E+1,
1996.093800,3.30000000E+1,
1998.046900,2.10000000E+1,
